"name","latitude","longitude","arrondissement","station","mm","dd","wday","mem","holiday","dur","avg","rev","n_AM","n_PM","n_tot","temp","rain"
"Ryde / Charlevoix",45.475743,-73.564601,"Le Sud-Ouest",450,10,12,"Tuesday",1,0,293.8,10.4928571428571,NA,6,15,28,18.5,0
"Ryde / Charlevoix",45.475743,-73.564601,"Le Sud-Ouest",450,10,17,"Sunday",0,0,141.933333333333,17.7416666666667,31.29,2,5,8,11.1,0.2
"Ryde / Charlevoix",45.475743,-73.564601,"Le Sud-Ouest",450,10,28,"Thursday",0,0,46.9833333333333,9.39666666666667,13.2975,1,3,5,7.9,0
"Ryde / Charlevoix",45.475743,-73.564601,"Le Sud-Ouest",450,11,12,"Friday",0,0,14.7,14.7,3.455,0,1,1,7.7,20.4
"Sabrevois / des Récollets",45.5832879,-73.6327636,"Montréal-Nord",1017,7,9,"Friday",1,0,187.166666666667,31.1944444444444,NA,3,3,6,18.1,0
"Sabrevois / des Récollets",45.5832879,-73.6327636,"Montréal-Nord",1017,7,10,"Saturday",1,0,126.416666666667,25.2833333333333,NA,2,2,5,19,0
"Sabrevois / des Récollets",45.5832879,-73.6327636,"Montréal-Nord",1017,7,12,"Monday",1,0,60.1833333333333,15.0458333333333,NA,1,3,4,23.1,0
"Sabrevois / des Récollets",45.5832879,-73.6327636,"Montréal-Nord",1017,7,17,"Saturday",1,0,121.9,30.475,NA,1,2,4,21.7,0
"Sabrevois / des Récollets",45.5832879,-73.6327636,"Montréal-Nord",1017,10,8,"Friday",0,0,16.9333333333333,16.9333333333333,3.79,0,1,1,15.4,0
"Sabrevois / des Récollets",45.5832879,-73.6327636,"Montréal-Nord",1017,10,30,"Saturday",0,0,54.7833333333333,54.7833333333333,9.4675,0,1,1,8.2,11.6
"Saint-Viateur / Casgrain",45.5271166,-73.5977359,"Le Plateau-Mont-Royal",1079,8,29,"Sunday",0,0,63.2,15.8,14.48,0,3,4,19.3,6.5
"Sanguinet / de Maisonneuve",45.513405,-73.562594,"Ville-Marie",327,5,3,"Monday",1,0,121.75,10.1458333333333,NA,0,11,12,7.6,0
"Sanguinet / de Maisonneuve",45.513405,-73.562594,"Ville-Marie",327,5,7,"Friday",1,0,401.35,15.4365384615385,NA,0,20,26,9.7,0
"Sanguinet / de Maisonneuve",45.513405,-73.562594,"Ville-Marie",327,5,10,"Monday",0,0,8.51666666666667,4.25833333333333,3.7775,0,2,2,11.4,0
"Sanguinet / de Maisonneuve",45.513405,-73.562594,"Ville-Marie",327,6,8,"Tuesday",0,0,81.1333333333333,11.5904761904762,20.92,0,2,7,26.3,0
"Sanguinet / de Maisonneuve",45.513405,-73.562594,"Ville-Marie",327,6,15,"Tuesday",1,0,451.166666666667,13.6717171717172,NA,2,24,33,17.9,0
"Sanguinet / de Maisonneuve",45.513405,-73.562594,"Ville-Marie",327,6,27,"Sunday",0,0,171.1,19.0111111111111,36.915,1,6,9,26.9,0
"Sanguinet / de Maisonneuve",45.513405,-73.562594,"Ville-Marie",327,7,7,"Wednesday",1,0,772.266666666667,14.0412121212121,NA,5,27,55,16.4,0
"Sanguinet / de Maisonneuve",45.513405,-73.562594,"Ville-Marie",327,7,13,"Tuesday",0,0,305.45,25.4541666666667,60.8175,2,7,12,23.2,5.8
"Sanguinet / de Maisonneuve",45.513405,-73.562594,"Ville-Marie",327,8,7,"Saturday",1,0,320.55,13.35625,NA,3,13,24,23.6,0.8
"Sanguinet / de Maisonneuve",45.513405,-73.562594,"Ville-Marie",327,8,24,"Tuesday",1,0,674.866666666667,14.6710144927536,NA,4,25,46,27.2,0
"Sanguinet / de Maisonneuve",45.513405,-73.562594,"Ville-Marie",327,9,4,"Saturday",1,0,530.55,14.3391891891892,NA,0,23,37,19,0
"Sanguinet / de Maisonneuve",45.513405,-73.562594,"Ville-Marie",327,9,21,"Tuesday",0,0,181.166666666667,18.1166666666667,39.675,3,5,10,20.2,0
"Sanguinet / de Maisonneuve",45.513405,-73.562594,"Ville-Marie",327,10,3,"Sunday",0,0,167.1,16.71,37.565,0,3,10,13,0.7
"Sanguinet / de Maisonneuve",45.513405,-73.562594,"Ville-Marie",327,10,14,"Thursday",0,0,297.45,15.6552631578947,68.3675,1,8,19,18.3,0
"Sanguinet / de Maisonneuve",45.513405,-73.562594,"Ville-Marie",327,10,16,"Saturday",1,0,457.116666666667,13.4446078431373,NA,2,7,34,15.8,18.7
"Sanguinet / de Maisonneuve",45.513405,-73.562594,"Ville-Marie",327,10,25,"Monday",1,0,152.983333333333,8.99901960784314,NA,2,12,17,6.5,0.5
"Sanguinet / de Maisonneuve",45.513405,-73.562594,"Ville-Marie",327,10,31,"Sunday",1,0,43.1,10.775,NA,0,2,4,9.6,37
"Sanguinet / Ontario",45.514767,-73.565491,"Ville-Marie",271,4,29,"Thursday",1,0,272.783333333333,11.8601449275362,NA,6,15,23,13.8,0.8
"Sanguinet / Ontario",45.514767,-73.565491,"Ville-Marie",271,5,2,"Sunday",0,0,37.8166666666667,12.6055555555556,9.4225,1,2,3,10,0
"Sanguinet / Ontario",45.514767,-73.565491,"Ville-Marie",271,8,9,"Monday",1,0,459.2,10.6790697674419,NA,2,28,43,25.2,0.2
"Sanguinet / Ontario",45.514767,-73.565491,"Ville-Marie",271,9,1,"Wednesday",0,0,295.466666666667,14.0698412698413,70.57,2,7,21,18,0
"Sanguinet / Ontario",45.514767,-73.565491,"Ville-Marie",271,10,7,"Thursday",0,0,469.85,18.0711538461538,102.9775,3,11,26,14.4,0
"Sanguinet / Ontario",45.514767,-73.565491,"Ville-Marie",271,10,29,"Friday",0,0,210.466666666667,12.3803921568627,52.82,3,4,17,7.8,0
"Sanguinet / Sainte-Catherine",45.5128612,-73.5615949,"Ville-Marie",1094,11,1,"Monday",0,0,148.716666666667,16.5240740740741,33.5575,4,3,9,8,0
"Sanguinet / Ste-Catherine",45.512797,-73.561463,"Ville-Marie",324,5,17,"Monday",0,0,23.7833333333333,23.7833333333333,4.8175,1,0,1,17.9,0.2
"Sanguinet / Ste-Catherine",45.512797,-73.561463,"Ville-Marie",324,5,18,"Tuesday",1,0,404.283333333333,13.4761111111111,NA,7,22,30,20,0
"Sanguinet / Ste-Catherine",45.512797,-73.561463,"Ville-Marie",324,6,10,"Thursday",1,0,453.55,12.9585714285714,NA,4,26,35,18.5,0
"Shearer / Centre",45.483006,-73.562187,"Le Sud-Ouest",461,4,22,"Thursday",1,0,67.8,11.3,NA,1,5,6,0.8,0
"Shearer / Centre",45.483006,-73.562187,"Le Sud-Ouest",461,5,16,"Sunday",1,0,298.6,22.9692307692308,NA,0,11,13,15.8,0.3
"Shearer / Centre",45.483006,-73.562187,"Le Sud-Ouest",461,6,11,"Friday",0,0,38.0833333333333,19.0416666666667,8.2125,0,1,2,19.7,0.2
"Shearer / Centre",45.483006,-73.562187,"Le Sud-Ouest",461,6,17,"Thursday",0,0,65.2,21.7333333333333,13.53,0,2,3,18.2,0
"Shearer / Centre",45.483006,-73.562187,"Le Sud-Ouest",461,7,27,"Tuesday",0,0,14.9666666666667,7.48333333333333,4.745,0,1,2,19,1.4
"Shearer / Centre",45.483006,-73.562187,"Le Sud-Ouest",461,8,13,"Friday",0,0,144.4,24.0666666666667,29.16,3,3,6,27,0.2
"Shearer / Centre",45.483006,-73.562187,"Le Sud-Ouest",461,8,14,"Saturday",1,0,328.216666666667,13.6756944444444,NA,5,14,24,20.9,0.2
"Shearer / Centre",45.483006,-73.562187,"Le Sud-Ouest",461,8,18,"Wednesday",0,0,22.3833333333333,11.1916666666667,5.8575,2,0,2,25.4,0
"Shearer / Centre",45.483006,-73.562187,"Le Sud-Ouest",461,9,2,"Thursday",0,0,88.5,14.75,20.775,2,3,6,15.6,0
"Shearer / Centre",45.483006,-73.562187,"Le Sud-Ouest",461,9,3,"Friday",0,0,59.5333333333333,9.92222222222222,16.43,3,1,6,18,0
"Shearer / Centre",45.483006,-73.562187,"Le Sud-Ouest",461,9,5,"Sunday",1,0,74.1333333333333,9.26666666666667,NA,3,3,8,19.5,13.6
"Shearer / Centre",45.483006,-73.562187,"Le Sud-Ouest",461,9,20,"Monday",1,0,227.25,11.3625,NA,4,13,20,17.3,0
"Shearer / Centre",45.483006,-73.562187,"Le Sud-Ouest",461,10,2,"Saturday",0,0,14.2833333333333,14.2833333333333,3.3925,0,1,1,11.9,11.4
"Shearer / Centre",45.483006,-73.562187,"Le Sud-Ouest",461,10,4,"Monday",0,0,91.0833333333333,15.1805555555556,21.1625,1,0,6,12.2,0
"Shearer / Centre",45.483006,-73.562187,"Le Sud-Ouest",461,10,16,"Saturday",0,0,61.3,15.325,14.195,0,2,4,15.8,18.7
"Shearer / Centre",45.483006,-73.562187,"Le Sud-Ouest",461,10,19,"Tuesday",0,0,26.9833333333333,13.4916666666667,6.5475,0,1,2,8.8,0
"Sherbrooke / Frontenac",45.5367,-73.56081,"Ville-Marie",306,4,14,"Wednesday",1,0,272.85,12.9928571428571,NA,6,15,21,12.4,0
"Sherbrooke / Frontenac",45.5367,-73.56081,"Ville-Marie",306,5,4,"Tuesday",0,0,16.6166666666667,8.30833333333333,4.9925,1,1,2,11.7,0
"Sherbrooke / Frontenac",45.5367,-73.56081,"Ville-Marie",306,5,18,"Tuesday",0,0,72.4333333333333,24.1444444444444,14.615,0,3,3,20,0
"Sherbrooke / Frontenac",45.5367,-73.56081,"Ville-Marie",306,6,2,"Wednesday",0,0,93.8666666666667,13.4095238095238,22.83,0,4,7,20.9,0
"Sherbrooke / Frontenac",45.5367,-73.56081,"Ville-Marie",306,6,14,"Monday",1,0,231.1,10.0478260869565,NA,8,11,23,20.6,7.8
"Sherbrooke / Frontenac",45.5367,-73.56081,"Ville-Marie",306,6,17,"Thursday",0,0,145.35,16.15,33.0525,3,3,9,18.2,0
"Sherbrooke / Frontenac",45.5367,-73.56081,"Ville-Marie",306,6,18,"Friday",0,0,67.3833333333333,11.2305555555556,17.6075,2,3,6,21.2,4.8
"Sherbrooke / Frontenac",45.5367,-73.56081,"Ville-Marie",306,6,20,"Sunday",1,0,277.816666666667,9.92202380952381,NA,10,9,28,21.8,0
"Sherbrooke / Frontenac",45.5367,-73.56081,"Ville-Marie",306,7,6,"Tuesday",1,0,275.6,11.024,NA,9,7,25,23.1,1.2
"Sherbrooke / Frontenac",45.5367,-73.56081,"Ville-Marie",306,7,24,"Saturday",1,0,432.1,12.0027777777778,NA,11,19,36,21.9,0.6
"Sherbrooke / Frontenac",45.5367,-73.56081,"Ville-Marie",306,8,4,"Wednesday",0,0,47.6666666666667,15.8888888888889,10.9,0,3,3,21.1,0.2
"Sherbrooke / Frontenac",45.5367,-73.56081,"Ville-Marie",306,10,17,"Sunday",1,0,127.866666666667,8.52444444444444,NA,5,6,15,11.1,0.2
"Sherbrooke / Frontenac",45.5367,-73.56081,"Ville-Marie",306,11,11,"Thursday",1,0,102.033333333333,12.7541666666667,NA,2,5,8,3.9,0
"Sherbrooke / Vignal",45.4898298,-73.5896777,"Westmount",903,4,24,"Saturday",0,0,29.25,14.625,6.8875,0,2,2,14.1,0
"Sherbrooke / Vignal",45.4898298,-73.5896777,"Westmount",903,4,24,"Saturday",1,0,97.5666666666667,13.9380952380952,NA,3,2,7,14.1,0
"Sherbrooke / Vignal",45.4898298,-73.5896777,"Westmount",903,5,8,"Saturday",1,0,215.666666666667,26.9583333333333,NA,2,4,8,11.7,0
"Sherbrooke / Vignal",45.4898298,-73.5896777,"Westmount",903,6,1,"Tuesday",0,0,14.35,7.175,4.6525,1,1,2,19.3,1.4
"Sherbrooke / Vignal",45.4898298,-73.5896777,"Westmount",903,6,7,"Monday",1,0,110.633333333333,11.0633333333333,NA,1,6,10,27.6,0
"Sherbrooke / Vignal",45.4898298,-73.5896777,"Westmount",903,6,10,"Thursday",0,0,82.4,41.2,14.86,0,2,2,18.5,0
"Sherbrooke / Vignal",45.4898298,-73.5896777,"Westmount",903,7,14,"Wednesday",1,0,151.8,13.8,NA,2,7,11,24.2,0
"Sherbrooke / Vignal",45.4898298,-73.5896777,"Westmount",903,7,24,"Saturday",0,0,117.216666666667,29.3041666666667,22.5825,0,3,4,21.9,0.6
"Sherbrooke / Vignal",45.4898298,-73.5896777,"Westmount",903,8,10,"Tuesday",0,0,80.5,40.25,14.575,0,2,2,26.5,10.4
"Sherbrooke / Vignal",45.4898298,-73.5896777,"Westmount",903,8,26,"Thursday",1,0,277.683333333333,17.3552083333333,NA,1,7,16,27.6,0
"Sherbrooke / Vignal",45.4898298,-73.5896777,"Westmount",903,9,8,"Wednesday",0,0,4.53333333333333,4.53333333333333,1.93,1,0,1,18.6,1
"Sherbrooke / Vignal",45.4898298,-73.5896777,"Westmount",903,9,17,"Friday",1,0,203.016666666667,14.5011904761905,NA,4,9,14,19.8,0
"Sherbrooke / Vignal",45.4898298,-73.5896777,"Westmount",903,10,14,"Thursday",0,0,12.0333333333333,12.0333333333333,3.055,0,0,1,18.3,0
"Sherbrooke / Vignal",45.4898298,-73.5896777,"Westmount",903,10,29,"Friday",1,0,240.716666666667,17.1940476190476,NA,4,9,14,7.8,0
"Sherbrooke / Vignal",45.4898298,-73.5896777,"Westmount",903,11,10,"Wednesday",1,0,111.266666666667,12.362962962963,NA,2,7,9,6,0
"Sicard / Adam",45.5548617,-73.5327172,"Mercier - Hochelaga-Maisonneuve",1074,8,21,"Saturday",0,0,45.3666666666667,15.1222222222222,10.555,0,3,3,27.5,0
"Sicard / Adam",45.5548617,-73.5327172,"Mercier - Hochelaga-Maisonneuve",1074,8,24,"Tuesday",0,0,50.1,16.7,11.265,0,2,3,27.2,0
"Sicard / Adam",45.5548617,-73.5327172,"Mercier - Hochelaga-Maisonneuve",1074,9,26,"Sunday",0,0,57.0166666666667,19.0055555555556,12.3025,0,2,3,16.7,0
"Sicard / Adam",45.5548617,-73.5327172,"Mercier - Hochelaga-Maisonneuve",1074,10,7,"Thursday",0,0,142.3,15.8111111111111,32.595,2,6,9,14.4,0
"Sicard / Adam",45.5548617,-73.5327172,"Mercier - Hochelaga-Maisonneuve",1074,11,15,"Monday",0,0,10.45,5.225,4.0675,2,0,2,2.7,5.3
"Smith / Peel",-1,-1,"Le Sud-Ouest",856,4,11,"Sunday",0,0,198.383333333333,33.0638888888889,37.2575,1,5,6,12.5,0
"Smith / Peel",-1,-1,"Le Sud-Ouest",856,4,11,"Sunday",1,0,597.133333333333,18.6604166666667,NA,5,27,32,12.5,0
"Smith / Peel",-1,-1,"Le Sud-Ouest",856,4,20,"Tuesday",1,0,78.7,11.2428571428571,NA,2,5,7,7.7,0.4
"Smith / Peel",-1,-1,"Le Sud-Ouest",856,4,28,"Wednesday",1,0,194.716666666667,16.2263888888889,NA,6,6,12,12.8,4.3
"Smith / Peel",-1,-1,"Le Sud-Ouest",856,5,4,"Tuesday",1,0,150.316666666667,12.5263888888889,NA,7,4,12,11.7,0
"Smith / Peel",-1,-1,"Le Sud-Ouest",856,5,16,"Sunday",1,0,953.833333333333,19.4659863945578,NA,9,38,49,15.8,0.3
"Smith / Peel",-1,-1,"Le Sud-Ouest",856,5,21,"Friday",0,0,10.0333333333333,10.0333333333333,2.755,0,1,1,25.3,0
"Smith / Peel",-1,-1,"Le Sud-Ouest",856,5,26,"Wednesday",1,0,411.133333333333,11.7466666666667,NA,10,16,35,24,0.4
"Smith / Peel",-1,-1,"Le Sud-Ouest",856,7,7,"Wednesday",1,0,395.833333333333,11.3095238095238,NA,14,16,35,16.4,0
"Smith / Peel",-1,-1,"Le Sud-Ouest",856,7,14,"Wednesday",0,0,109.4,12.1555555555556,27.66,1,7,9,24.2,0
"Smith / Peel",-1,-1,"Le Sud-Ouest",856,7,17,"Saturday",1,0,923.166666666667,16.1959064327485,NA,15,34,57,21.7,0
"Smith / Peel",-1,-1,"Le Sud-Ouest",856,7,19,"Monday",0,0,178.2,16.2,40.48,1,1,11,23.3,0
"Smith / Peel",-1,-1,"Le Sud-Ouest",856,8,25,"Wednesday",0,0,396.183333333333,20.8517543859649,83.1775,5,9,19,26.6,0
"Smith / Peel",-1,-1,"Le Sud-Ouest",856,8,25,"Wednesday",1,0,897.55,15.2127118644068,NA,21,30,59,26.6,0
"Smith / Peel",-1,-1,"Le Sud-Ouest",856,9,1,"Wednesday",0,0,96.3333333333333,19.2666666666667,20.7,1,4,5,18,0
"Smith / Peel",-1,-1,"Le Sud-Ouest",856,9,28,"Tuesday",0,0,120.183333333333,13.3537037037037,29.2775,2,6,9,10.5,0.2
"Smith / Peel",-1,-1,"Le Sud-Ouest",856,10,13,"Wednesday",1,0,427.783333333333,11.5617117117117,NA,13,19,37,16.7,0
"Smith / Peel",-1,-1,"Le Sud-Ouest",856,10,24,"Sunday",1,0,348.533333333333,14.5222222222222,NA,5,16,24,7.3,0
"Smith / Peel",-1,-1,"Le Sud-Ouest",856,10,29,"Friday",1,0,415.45,15.387037037037,NA,9,15,27,7.8,0
"Smith / Peel",-1,-1,"Le Sud-Ouest",856,11,8,"Monday",1,0,234.833333333333,9.39333333333333,NA,8,11,25,10.5,0.2
"Square St-Louis (du Square St-Louis / Laval)",45.516091,-73.570129,"Le Plateau-Mont-Royal",235,4,19,"Monday",0,0,53.2166666666667,13.3041666666667,12.9825,1,3,4,12.3,0
"Square St-Louis (du Square St-Louis / Laval)",45.516091,-73.570129,"Le Plateau-Mont-Royal",235,4,26,"Monday",0,0,57.75,11.55,14.9125,1,4,5,4.9,0
"Square St-Louis (du Square St-Louis / Laval)",45.516091,-73.570129,"Le Plateau-Mont-Royal",235,5,1,"Saturday",1,0,805.5,12.3923076923077,NA,13,50,65,5.9,0
"Square St-Louis (du Square St-Louis / Laval)",45.516091,-73.570129,"Le Plateau-Mont-Royal",235,5,28,"Friday",0,0,101.983333333333,9.27121212121212,29.0475,0,10,11,7.8,0
"Square St-Louis (du Square St-Louis / Laval)",45.516091,-73.570129,"Le Plateau-Mont-Royal",235,6,20,"Sunday",1,0,1271.65,12.5905940594059,NA,15,63,101,21.8,0
"Square St-Louis (du Square St-Louis / Laval)",45.516091,-73.570129,"Le Plateau-Mont-Royal",235,6,27,"Sunday",0,0,461.883333333333,17.1067901234568,103.0325,5,11,27,26.9,0
"Square St-Louis (du Square St-Louis / Laval)",45.516091,-73.570129,"Le Plateau-Mont-Royal",235,6,30,"Wednesday",1,0,883.216666666667,12.2668981481481,NA,23,33,72,23.4,31.7
"Square St-Louis (du Square St-Louis / Laval)",45.516091,-73.570129,"Le Plateau-Mont-Royal",235,7,6,"Tuesday",0,0,130.383333333333,13.0383333333333,32.0575,0,7,10,23.1,1.2
"Square St-Louis (du Square St-Louis / Laval)",45.516091,-73.570129,"Le Plateau-Mont-Royal",235,7,7,"Wednesday",0,0,231.266666666667,16.5190476190476,52.19,2,6,14,16.4,0
"Square St-Louis (du Square St-Louis / Laval)",45.516091,-73.570129,"Le Plateau-Mont-Royal",235,7,15,"Thursday",0,0,366.683333333333,17.4611111111111,81.2525,9,5,21,25.3,3.2
"Square St-Louis (du Square St-Louis / Laval)",45.516091,-73.570129,"Le Plateau-Mont-Royal",235,8,17,"Tuesday",1,0,1031.41666666667,11.2110507246377,NA,23,51,92,21.2,0
"Square St-Louis (du Square St-Louis / Laval)",45.516091,-73.570129,"Le Plateau-Mont-Royal",235,8,18,"Wednesday",0,0,252.316666666667,18.022619047619,55.3475,2,8,14,25.4,0
"Square St-Louis (du Square St-Louis / Laval)",45.516091,-73.570129,"Le Plateau-Mont-Royal",235,8,18,"Wednesday",1,0,1457.48333333333,12.3515536723164,NA,18,76,118,25.4,0
"Square St-Louis (du Square St-Louis / Laval)",45.516091,-73.570129,"Le Plateau-Mont-Royal",235,8,23,"Monday",0,0,225.283333333333,14.0802083333333,53.7925,7,4,16,26.7,0
"Square St-Louis (du Square St-Louis / Laval)",45.516091,-73.570129,"Le Plateau-Mont-Royal",235,9,5,"Sunday",1,0,702.633333333333,10.1830917874396,NA,14,39,69,19.5,13.6
"Square St-Louis (du Square St-Louis / Laval)",45.516091,-73.570129,"Le Plateau-Mont-Royal",235,9,12,"Sunday",1,0,1179.76666666667,12.5507092198582,NA,15,58,94,19.1,0
"Square St-Louis (du Square St-Louis / Laval)",45.516091,-73.570129,"Le Plateau-Mont-Royal",235,9,14,"Tuesday",0,0,204.1,13.6066666666667,49.365,5,7,15,16.7,0
"Square St-Louis (du Square St-Louis / Laval)",45.516091,-73.570129,"Le Plateau-Mont-Royal",235,9,20,"Monday",0,0,349.25,12.0431034482759,88.6375,7,17,29,17.3,0
"Square St-Louis (du Square St-Louis / Laval)",45.516091,-73.570129,"Le Plateau-Mont-Royal",235,10,28,"Thursday",1,0,1064.2,10.3320388349515,NA,18,56,103,7.9,0
"Square St-Louis (du Square St-Louis / Laval)",45.516091,-73.570129,"Le Plateau-Mont-Royal",235,11,1,"Monday",1,0,799.416666666667,9.51686507936508,NA,20,55,84,8,0
"Square St-Louis (du Square St-Louis / Laval)",45.516091,-73.570129,"Le Plateau-Mont-Royal",235,11,13,"Saturday",0,0,296.383333333333,17.4343137254902,65.7075,2,6,17,5.3,2.5
"Square Victoria (Viger / du Square-Victoria)",45.50206,-73.56295,"Ville-Marie",395,4,18,"Sunday",0,0,224.133333333333,28.0166666666667,43.62,1,7,8,9.1,0
"Square Victoria (Viger / du Square-Victoria)",45.50206,-73.56295,"Ville-Marie",395,4,19,"Monday",1,0,348.183333333333,18.3254385964912,NA,4,15,19,12.3,0
"Square Victoria (Viger / du Square-Victoria)",45.50206,-73.56295,"Ville-Marie",395,4,29,"Thursday",0,0,49.0333333333333,24.5166666666667,9.855,1,1,2,13.8,0.8
"Square Victoria (Viger / du Square-Victoria)",45.50206,-73.56295,"Ville-Marie",395,5,4,"Tuesday",1,0,318.666666666667,16.7719298245614,NA,4,14,19,11.7,0
"Square Victoria (Viger / du Square-Victoria)",45.50206,-73.56295,"Ville-Marie",395,5,21,"Friday",0,0,175.766666666667,19.5296296296296,37.615,0,8,9,25.3,0
"Square Victoria (Viger / du Square-Victoria)",45.50206,-73.56295,"Ville-Marie",395,5,25,"Tuesday",0,0,42.7666666666667,21.3833333333333,8.915,0,2,2,19.7,0.5
"Square Victoria (Viger / du Square-Victoria)",45.50206,-73.56295,"Ville-Marie",395,6,1,"Tuesday",1,0,698.733333333333,17.0422764227642,NA,8,28,41,19.3,1.4
"Square Victoria (Viger / du Square-Victoria)",45.50206,-73.56295,"Ville-Marie",395,7,15,"Thursday",1,0,780.066666666667,13.4494252873563,NA,15,35,58,25.3,3.2
"Square Victoria (Viger / du Square-Victoria)",45.50206,-73.56295,"Ville-Marie",395,8,5,"Thursday",1,0,810.116666666667,13.730790960452,NA,13,38,59,22.1,0
"Square Victoria (Viger / du Square-Victoria)",45.50206,-73.56295,"Ville-Marie",395,8,10,"Tuesday",1,0,600.3,12.2510204081633,NA,11,34,49,26.5,10.4
"Square Victoria (Viger / du Square-Victoria)",45.50206,-73.56295,"Ville-Marie",395,9,7,"Tuesday",1,0,793.916666666667,12.6018518518519,NA,14,40,63,17.9,0
"Square Victoria (Viger / du Square-Victoria)",45.50206,-73.56295,"Ville-Marie",395,9,9,"Thursday",0,0,235.616666666667,15.7077777777778,54.0925,2,11,15,19.5,1.6
"Square Victoria (Viger / du Square-Victoria)",45.50206,-73.56295,"Ville-Marie",395,9,15,"Wednesday",0,0,212.016666666667,19.2742424242424,45.5525,0,5,11,17.6,11.1
"St-Alexandre / Ste-Catherine",45.505359,-73.567741,"Ville-Marie",135,4,13,"Tuesday",0,0,57.6166666666667,9.60277777777778,16.1425,0,6,6,12.1,0.2
"St-Alexandre / Ste-Catherine",45.505359,-73.567741,"Ville-Marie",135,4,14,"Wednesday",1,0,528.733333333333,13.9140350877193,NA,10,27,38,12.4,0
"St-Alexandre / Ste-Catherine",45.505359,-73.567741,"Ville-Marie",135,5,1,"Saturday",1,0,579.6,16.56,NA,3,30,35,5.9,0
"St-Alexandre / Ste-Catherine",45.505359,-73.567741,"Ville-Marie",135,5,4,"Tuesday",1,0,609.633333333333,15.2408333333333,NA,8,30,40,11.7,0
"St-Alexandre / Ste-Catherine",45.505359,-73.567741,"Ville-Marie",135,5,14,"Friday",1,0,549.933333333333,12.7891472868217,NA,6,29,43,17.8,0
"St-Alexandre / Ste-Catherine",45.505359,-73.567741,"Ville-Marie",135,5,18,"Tuesday",0,0,85.7833333333333,14.2972222222222,20.3675,1,5,6,20,0
"St-Alexandre / Ste-Catherine",45.505359,-73.567741,"Ville-Marie",135,5,23,"Sunday",0,0,57.5333333333333,9.58888888888889,16.13,0,6,6,15.8,0.5
"St-Alexandre / Ste-Catherine",45.505359,-73.567741,"Ville-Marie",135,6,9,"Wednesday",1,0,1095.68333333333,16.3534825870647,NA,9,43,67,24.1,0
"St-Alexandre / Ste-Catherine",45.505359,-73.567741,"Ville-Marie",135,6,12,"Saturday",1,0,655.783333333333,13.3833333333333,NA,10,28,49,19.3,0
"St-Alexandre / Ste-Catherine",45.505359,-73.567741,"Ville-Marie",135,7,15,"Thursday",1,0,685.9,13.718,NA,9,31,50,25.3,3.2
"St-Alexandre / Ste-Catherine",45.505359,-73.567741,"Ville-Marie",135,7,21,"Wednesday",1,0,493.8,11.2227272727273,NA,8,35,44,20,1.5
"St-Alexandre / Ste-Catherine",45.505359,-73.567741,"Ville-Marie",135,7,28,"Wednesday",0,0,108.266666666667,10.8266666666667,28.74,1,7,10,19.2,0
"St-Alexandre / Ste-Catherine",45.505359,-73.567741,"Ville-Marie",135,8,9,"Monday",0,0,272.816666666667,18.1877777777778,59.6725,1,10,15,25.2,0.2
"St-Alexandre / Ste-Catherine",45.505359,-73.567741,"Ville-Marie",135,8,18,"Wednesday",0,0,168.833333333333,15.3484848484848,39.075,0,6,11,25.4,0
"St-Alexandre / Ste-Catherine",45.505359,-73.567741,"Ville-Marie",135,8,26,"Thursday",0,0,252.133333333333,14.8313725490196,59.07,6,10,17,27.6,0
"St-Alexandre / Ste-Catherine",45.505359,-73.567741,"Ville-Marie",135,9,20,"Monday",1,0,656.783333333333,12.3921383647799,NA,6,42,53,17.3,0
"St-Alexandre / Ste-Catherine",45.505359,-73.567741,"Ville-Marie",135,9,22,"Wednesday",1,0,828.483333333333,13.3626344086022,NA,5,45,62,20.8,0.2
"St-Alexandre / Ste-Catherine",45.505359,-73.567741,"Ville-Marie",135,10,7,"Thursday",0,0,266.25,12.6785714285714,66.1875,2,15,21,14.4,0
"St-Alexandre / Ste-Catherine",45.505359,-73.567741,"Ville-Marie",135,10,10,"Sunday",0,0,180.1,12.0066666666667,45.765,0,9,15,16.2,0
"St-Alexandre / Ste-Catherine",45.505359,-73.567741,"Ville-Marie",135,10,19,"Tuesday",1,0,539,11.7173913043478,NA,4,36,46,8.8,0
"St-Alexandre / Ste-Catherine",45.505359,-73.567741,"Ville-Marie",135,10,23,"Saturday",0,0,148.066666666667,18.5083333333333,32.21,2,2,8,4.9,0
"St-Alexandre / Ste-Catherine",45.505359,-73.567741,"Ville-Marie",135,10,24,"Sunday",1,0,332.133333333333,12.3012345679012,NA,6,10,27,7.3,0
"St-Alexandre / Ste-Catherine",45.505359,-73.567741,"Ville-Marie",135,11,8,"Monday",0,0,29.2,9.73333333333333,8.13,0,3,3,10.5,0.2
"St-Alexandre / Ste-Catherine",45.505359,-73.567741,"Ville-Marie",135,11,13,"Saturday",0,0,55.1166666666667,7.87380952380952,17.0175,0,6,7,5.3,2.5
"St-Ambroise / Louis-Cyr",45.4751933,-73.5809433,"Le Sud-Ouest",998,6,24,"Thursday",1,1,570.4,21.9384615384615,NA,3,12,26,20.4,0
"St-Ambroise / Louis-Cyr",45.4751933,-73.5809433,"Le Sud-Ouest",998,7,9,"Friday",0,0,50.8666666666667,16.9555555555556,11.38,0,1,3,18.1,0
