"","X","name","latitude","longitude","station","mm","dd","wday","mem","holiday","dur","avg","rev","n_AM","n_PM","n_tot","temp","rain","arrond","rain_bin","wkend","superficie","population_2021","density","u15","nb_stations","station_density"
"9459",9459,"Stinson / Montpellier",45.5040143,-73.7044269,1004,7,23,"Friday",0,0,33.1333333333333,16.5666666666667,7.47,1,1,2,21,0,"Saint-Laurent",0,0,42.8,102104,2385.60747663551,1,19,0.44392523364486
"9460",9460,"Stinson / Montpellier",45.5040143,-73.7044269,1004,7,28,"Wednesday",0,0,81.4333333333333,20.3583333333333,17.215,0,4,4,19.2,0,"Saint-Laurent",0,0,42.8,102104,2385.60747663551,1,19,0.44392523364486
"9461",9461,"Stinson / Montpellier",45.5040143,-73.7044269,1004,8,7,"Saturday",0,0,134.35,33.5875,25.1525,0,2,4,23.6,0.8,"Saint-Laurent",1,1,42.8,102104,2385.60747663551,1,19,0.44392523364486
"9462",9462,"Stinson / Montpellier",45.5040143,-73.7044269,1004,8,8,"Sunday",1,0,122.55,24.51,NA,0,2,5,24,0,"Saint-Laurent",0,1,42.8,102104,2385.60747663551,1,19,0.44392523364486
"9463",9463,"Stinson / Montpellier",45.5040143,-73.7044269,1004,9,18,"Saturday",1,0,137.866666666667,15.3185185185185,NA,2,4,9,18.7,0,"Saint-Laurent",0,1,42.8,102104,2385.60747663551,1,19,0.44392523364486
"9464",9464,"Stinson / Montpellier",45.5040143,-73.7044269,1004,9,21,"Tuesday",0,0,45.35,22.675,9.3025,1,1,2,20.2,0,"Saint-Laurent",0,0,42.8,102104,2385.60747663551,1,19,0.44392523364486
"9465",9465,"Stinson / Montpellier",45.5040143,-73.7044269,1004,9,26,"Sunday",0,0,14.1,14.1,3.365,0,0,1,16.7,0,"Saint-Laurent",0,1,42.8,102104,2385.60747663551,0,19,0.44392523364486
"9466",9466,"Stinson / Montpellier",45.5040143,-73.7044269,1004,9,29,"Wednesday",1,0,95.95,15.9916666666667,NA,2,4,6,11.2,0,"Saint-Laurent",0,0,42.8,102104,2385.60747663551,1,19,0.44392523364486
"9467",9467,"Stinson / Montpellier",45.5040143,-73.7044269,1004,9,30,"Thursday",1,0,118.85,16.9785714285714,NA,2,2,7,11.3,0,"Saint-Laurent",0,0,42.8,102104,2385.60747663551,1,19,0.44392523364486
"9468",9468,"Stinson / Montpellier",45.5040143,-73.7044269,1004,10,18,"Monday",1,0,83.35,20.8375,NA,0,4,4,9.7,0.7,"Saint-Laurent",1,0,42.8,102104,2385.60747663551,1,19,0.44392523364486
"9469",9469,"Stinson / Montpellier",45.5040143,-73.7044269,1004,10,26,"Tuesday",1,0,4.91666666666667,4.91666666666667,NA,0,1,1,9.6,6.4,"Saint-Laurent",1,0,42.8,102104,2385.60747663551,0,19,0.44392523364486
"9470",9470,"Stinson / Montpellier",45.5040143,-73.7044269,1004,10,27,"Wednesday",1,0,55,13.75,NA,0,2,4,9.6,0,"Saint-Laurent",0,0,42.8,102104,2385.60747663551,0,19,0.44392523364486
"9471",9471,"Stinson / Montpellier",45.5040143,-73.7044269,1004,11,4,"Thursday",0,0,6.91666666666667,6.91666666666667,2.2875,0,1,1,1.3,0.2,"Saint-Laurent",1,0,42.8,102104,2385.60747663551,0,19,0.44392523364486
"9472",9472,"Stinson / Montpellier",45.5040143,-73.7044269,1004,11,10,"Wednesday",1,0,48.85,16.2833333333333,NA,0,1,3,6,0,"Saint-Laurent",0,0,42.8,102104,2385.60747663551,1,19,0.44392523364486
"9473",9473,"Stuart / St-Viateur",45.516079,-73.607798,540,6,6,"Sunday",1,0,364.066666666667,13.002380952381,NA,1,21,28,24.5,0,"Outremont",0,1,3.9,24629,6315.12820512821,0,20,5.12820512820513
"9474",9474,"Stuart / St-Viateur",45.516079,-73.607798,540,7,6,"Tuesday",1,0,340.116666666667,13.0814102564103,NA,9,10,26,23.1,1.2,"Outremont",1,0,3.9,24629,6315.12820512821,0,20,5.12820512820513
"9475",9475,"Stuart / St-Viateur",45.516079,-73.607798,540,7,11,"Sunday",1,0,144.633333333333,12.0527777777778,NA,1,7,12,21,0,"Outremont",0,1,3.9,24629,6315.12820512821,0,20,5.12820512820513
"9476",9476,"Stuart / St-Viateur",45.516079,-73.607798,540,7,16,"Friday",1,0,280.65,12.7568181818182,NA,9,11,22,22,0,"Outremont",0,0,3.9,24629,6315.12820512821,0,20,5.12820512820513
"9477",9477,"Stuart / St-Viateur",45.516079,-73.607798,540,7,18,"Sunday",1,0,198.033333333333,9.90166666666667,NA,4,11,20,21.8,0,"Outremont",0,1,3.9,24629,6315.12820512821,0,20,5.12820512820513
"9478",9478,"Stuart / St-Viateur",45.516079,-73.607798,540,8,1,"Sunday",1,0,194.166666666667,17.6515151515152,NA,0,4,11,16.9,0,"Outremont",0,1,3.9,24629,6315.12820512821,1,20,5.12820512820513
"9479",9479,"Stuart / St-Viateur",45.516079,-73.607798,540,8,2,"Monday",1,0,233.933333333333,12.9962962962963,NA,2,14,18,18.8,0,"Outremont",0,0,3.9,24629,6315.12820512821,0,20,5.12820512820513
"9480",9480,"Stuart / St-Viateur",45.516079,-73.607798,540,8,16,"Monday",0,0,28.6166666666667,9.53888888888889,8.0425,0,2,3,19.5,0,"Outremont",0,0,3.9,24629,6315.12820512821,0,20,5.12820512820513
"9481",9481,"Stuart / St-Viateur",45.516079,-73.607798,540,9,7,"Tuesday",1,0,212.95,11.8305555555556,NA,6,9,18,17.9,0,"Outremont",0,0,3.9,24629,6315.12820512821,0,20,5.12820512820513
"9482",9482,"Swail / Decelles",45.497055,-73.618652,371,5,28,"Friday",0,0,51.1333333333333,12.7833333333333,12.67,1,0,4,7.8,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,0,21.4,170583,7971.16822429907,0,47,2.19626168224299
"9483",9483,"Swail / Decelles",45.497055,-73.618652,371,7,24,"Saturday",0,0,390.266666666667,22.956862745098,79.79,2,8,17,21.9,0.6,"Côte-des-Neiges-Notre-Dame-de-Grâce",1,1,21.4,170583,7971.16822429907,1,47,2.19626168224299
"9484",9484,"Swail / Decelles",45.497055,-73.618652,371,7,29,"Thursday",0,0,115.866666666667,16.552380952381,26.13,2,2,7,17.7,0.7,"Côte-des-Neiges-Notre-Dame-de-Grâce",1,0,21.4,170583,7971.16822429907,1,47,2.19626168224299
"9485",9485,"Swail / Decelles",45.497055,-73.618652,371,8,6,"Friday",1,0,672.1,12.925,NA,12,28,52,25.1,0.2,"Côte-des-Neiges-Notre-Dame-de-Grâce",1,0,21.4,170583,7971.16822429907,0,47,2.19626168224299
"9486",9486,"Swail / Decelles",45.497055,-73.618652,371,8,9,"Monday",1,0,574.7,15.1236842105263,NA,12,19,38,25.2,0.2,"Côte-des-Neiges-Notre-Dame-de-Grâce",1,0,21.4,170583,7971.16822429907,1,47,2.19626168224299
"9487",9487,"Swail / Decelles",45.497055,-73.618652,371,9,1,"Wednesday",0,0,632.25,20.3951612903226,133.5875,1,17,31,18,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,0,21.4,170583,7971.16822429907,1,47,2.19626168224299
"9488",9488,"Swail / Decelles",45.497055,-73.618652,371,9,18,"Saturday",0,0,422.466666666667,16.8986666666667,94.62,1,10,25,18.7,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,1,21.4,170583,7971.16822429907,1,47,2.19626168224299
"9489",9489,"Swail / Decelles",45.497055,-73.618652,371,9,21,"Tuesday",0,0,287.583333333333,14.3791666666667,68.1375,3,12,20,20.2,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,0,21.4,170583,7971.16822429907,0,47,2.19626168224299
"9490",9490,"Swail / Decelles",45.497055,-73.618652,371,9,24,"Friday",1,0,936.033333333333,15.8649717514124,NA,12,37,59,18.3,26.5,"Côte-des-Neiges-Notre-Dame-de-Grâce",1,0,21.4,170583,7971.16822429907,1,47,2.19626168224299
"9491",9491,"Swail / Decelles",45.497055,-73.618652,371,9,29,"Wednesday",1,0,813.316666666667,13.3330601092896,NA,15,39,61,11.2,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,0,21.4,170583,7971.16822429907,0,47,2.19626168224299
"9492",9492,"Swail / Decelles",45.497055,-73.618652,371,10,7,"Thursday",1,0,1535.86666666667,15.833676975945,NA,24,53,97,14.4,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,0,21.4,170583,7971.16822429907,1,47,2.19626168224299
"9493",9493,"Swail / Decelles",45.497055,-73.618652,371,10,31,"Sunday",0,0,102.55,20.51,21.6325,1,0,5,9.6,37,"Côte-des-Neiges-Notre-Dame-de-Grâce",1,1,21.4,170583,7971.16822429907,1,47,2.19626168224299
"9494",9494,"Swail / Decelles",45.497055,-73.618652,371,11,1,"Monday",0,0,98.4166666666667,12.3020833333333,24.7625,1,6,8,8,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,0,21.4,170583,7971.16822429907,0,47,2.19626168224299
"9495",9495,"Swail / Decelles",45.497055,-73.618652,371,11,3,"Wednesday",0,0,145.883333333333,12.1569444444444,36.8825,3,8,12,2.2,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,0,21.4,170583,7971.16822429907,0,47,2.19626168224299
"9496",9496,"Swail / Decelles",45.497055,-73.618652,371,11,10,"Wednesday",0,0,119.666666666667,10.8787878787879,31.7,3,7,11,6,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,0,21.4,170583,7971.16822429907,0,47,2.19626168224299
"9497",9497,"Swail / Decelles",45.497055,-73.618652,371,11,11,"Thursday",0,0,88.2333333333333,11.0291666666667,23.235,3,3,8,3.9,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,0,21.4,170583,7971.16822429907,0,47,2.19626168224299
"9498",9498,"Terminus Le Carrefour (Terry-Fox / Le Carr)",45.5684203,-73.7468728,1126,10,28,"Thursday",1,0,6.45,6.45,NA,0,1,1,7.9,0,"Laval",0,0,246.13,438366,1781.03441270873,0,9,0.0365660423353512
"9499",9499,"Terminus Newman (Airlie / Lafleur)",45.4250597,-73.6495992,961,5,21,"Friday",1,0,56.6,28.3,NA,1,1,2,25.3,0,"LaSalle",0,0,16.3,82235,5045.09202453988,1,12,0.736196319018405
"9500",9500,"Terminus Newman (Airlie / Lafleur)",45.4250597,-73.6495992,961,6,2,"Wednesday",0,0,18.0333333333333,18.0333333333333,3.955,1,0,1,20.9,0,"LaSalle",0,0,16.3,82235,5045.09202453988,1,12,0.736196319018405
"9501",9501,"Terminus Newman (Airlie / Lafleur)",45.4250597,-73.6495992,961,8,17,"Tuesday",1,0,88.4,22.1,NA,1,3,4,21.2,0,"LaSalle",0,0,16.3,82235,5045.09202453988,1,12,0.736196319018405
"9502",9502,"Terminus Newman (Airlie / Lafleur)",45.4250597,-73.6495992,961,11,10,"Wednesday",1,0,17.7,17.7,NA,1,0,1,6,0,"LaSalle",0,0,16.3,82235,5045.09202453988,1,12,0.736196319018405
"9503",9503,"Thimens / Alexis-Nihon",45.508978,-73.698564,521,4,17,"Saturday",1,0,30.65,10.2166666666667,NA,0,3,3,6.8,0,"Saint-Laurent",0,1,42.8,102104,2385.60747663551,0,19,0.44392523364486
"9504",9504,"Thimens / Alexis-Nihon",45.508978,-73.698564,521,4,20,"Tuesday",1,0,9.46666666666667,9.46666666666667,NA,0,1,1,7.7,0.4,"Saint-Laurent",1,0,42.8,102104,2385.60747663551,0,19,0.44392523364486
"9505",9505,"Thimens / Alexis-Nihon",45.508978,-73.698564,521,6,14,"Monday",1,0,111.183333333333,22.2366666666667,NA,0,5,5,20.6,7.8,"Saint-Laurent",1,0,42.8,102104,2385.60747663551,1,19,0.44392523364486
"9506",9506,"Thimens / Alexis-Nihon",45.508978,-73.698564,521,6,21,"Monday",0,0,31.4833333333333,31.4833333333333,5.9725,0,1,1,24.1,2.9,"Saint-Laurent",1,0,42.8,102104,2385.60747663551,1,19,0.44392523364486
"9507",9507,"Thimens / Alexis-Nihon",45.508978,-73.698564,521,6,24,"Thursday",1,1,78.7833333333333,39.3916666666667,NA,0,1,2,20.4,0,"Saint-Laurent",0,0,42.8,102104,2385.60747663551,1,19,0.44392523364486
"9508",9508,"Thimens / Alexis-Nihon",45.508978,-73.698564,521,7,1,"Thursday",1,1,142.2,23.7,NA,0,6,6,20.6,0,"Saint-Laurent",0,0,42.8,102104,2385.60747663551,1,19,0.44392523364486
"9509",9509,"Thimens / Alexis-Nihon",45.508978,-73.698564,521,7,28,"Wednesday",1,0,86.6166666666667,28.8722222222222,NA,1,0,3,19.2,0,"Saint-Laurent",0,0,42.8,102104,2385.60747663551,1,19,0.44392523364486
"9510",9510,"Thimens / Alexis-Nihon",45.508978,-73.698564,521,8,4,"Wednesday",0,0,12.4166666666667,12.4166666666667,3.1125,0,1,1,21.1,0.2,"Saint-Laurent",1,0,42.8,102104,2385.60747663551,0,19,0.44392523364486
"9511",9511,"Thimens / Alexis-Nihon",45.508978,-73.698564,521,8,31,"Tuesday",1,0,84.0333333333333,21.0083333333333,NA,1,3,4,20.6,0,"Saint-Laurent",0,0,42.8,102104,2385.60747663551,1,19,0.44392523364486
"9512",9512,"Thimens / Alexis-Nihon",45.508978,-73.698564,521,9,4,"Saturday",1,0,49.5833333333333,16.5277777777778,NA,0,2,3,19,0,"Saint-Laurent",0,1,42.8,102104,2385.60747663551,1,19,0.44392523364486
"9513",9513,"Thimens / Alexis-Nihon",45.508978,-73.698564,521,9,24,"Friday",1,0,105.45,17.575,NA,2,3,6,18.3,26.5,"Saint-Laurent",1,0,42.8,102104,2385.60747663551,1,19,0.44392523364486
"9514",9514,"Thimens / Alexis-Nihon",45.508978,-73.698564,521,9,28,"Tuesday",1,0,15.9,15.9,NA,1,0,1,10.5,0.2,"Saint-Laurent",1,0,42.8,102104,2385.60747663551,1,19,0.44392523364486
"9515",9515,"Thimens / Alexis-Nihon",45.508978,-73.698564,521,10,16,"Saturday",1,0,24.2166666666667,12.1083333333333,NA,2,0,2,15.8,18.7,"Saint-Laurent",1,1,42.8,102104,2385.60747663551,0,19,0.44392523364486
"9516",9516,"Thimens / Alexis-Nihon",45.508978,-73.698564,521,11,2,"Tuesday",1,0,32.25,10.75,NA,2,1,3,5.4,4,"Saint-Laurent",1,0,42.8,102104,2385.60747663551,0,19,0.44392523364486
"9517",9517,"Tolhurst / Fleury",45.544149,-73.66752,17,5,15,"Saturday",1,0,106.083333333333,17.6805555555556,NA,2,3,6,17.7,0.2,"Ahuntsic-Cartierville",1,1,24.2,135336,5592.39669421488,1,29,1.19834710743802
"9518",9518,"Tolhurst / Fleury",45.544149,-73.66752,17,6,21,"Monday",1,0,148.65,21.2357142857143,NA,2,4,7,24.1,2.9,"Ahuntsic-Cartierville",1,0,24.2,135336,5592.39669421488,1,29,1.19834710743802
"9519",9519,"Tolhurst / Fleury",45.544149,-73.66752,17,6,22,"Tuesday",1,0,247.5,20.625,NA,6,5,12,15.5,0.2,"Ahuntsic-Cartierville",1,0,24.2,135336,5592.39669421488,1,29,1.19834710743802
"9520",9520,"Tolhurst / Fleury",45.544149,-73.66752,17,6,26,"Saturday",0,0,13.9666666666667,13.9666666666667,3.345,0,0,1,21.4,20.8,"Ahuntsic-Cartierville",1,1,24.2,135336,5592.39669421488,0,29,1.19834710743802
"9521",9521,"Tolhurst / Fleury",45.544149,-73.66752,17,7,14,"Wednesday",0,0,23.1166666666667,11.5583333333333,5.9675,1,0,2,24.2,0,"Ahuntsic-Cartierville",0,0,24.2,135336,5592.39669421488,0,29,1.19834710743802
"9522",9522,"Tolhurst / Fleury",45.544149,-73.66752,17,7,18,"Sunday",0,0,65.9,32.95,12.385,0,0,2,21.8,0,"Ahuntsic-Cartierville",0,1,24.2,135336,5592.39669421488,1,29,1.19834710743802
"9523",9523,"Tolhurst / Fleury",45.544149,-73.66752,17,7,27,"Tuesday",0,0,18.5,9.25,5.275,0,1,2,19,1.4,"Ahuntsic-Cartierville",1,0,24.2,135336,5592.39669421488,0,29,1.19834710743802
"9524",9524,"Tolhurst / Fleury",45.544149,-73.66752,17,8,6,"Friday",1,0,210.416666666667,21.0416666666667,NA,1,6,10,25.1,0.2,"Ahuntsic-Cartierville",1,0,24.2,135336,5592.39669421488,1,29,1.19834710743802
"9525",9525,"Tolhurst / Fleury",45.544149,-73.66752,17,9,4,"Saturday",0,0,35.2,17.6,7.78,0,2,2,19,0,"Ahuntsic-Cartierville",0,1,24.2,135336,5592.39669421488,1,29,1.19834710743802
"9526",9526,"Tolhurst / Fleury",45.544149,-73.66752,17,10,31,"Sunday",0,0,19.05,19.05,4.1075,1,0,1,9.6,37,"Ahuntsic-Cartierville",1,1,24.2,135336,5592.39669421488,1,29,1.19834710743802
"9527",9527,"Tolhurst / Fleury",45.544149,-73.66752,17,11,7,"Sunday",1,0,75.6,37.8,NA,2,0,2,6.9,0,"Ahuntsic-Cartierville",0,1,24.2,135336,5592.39669421488,1,29,1.19834710743802
"9528",9528,"Travaux publics LaSalle (Cordner / Léger)",45.4452719,-73.6244836,963,5,16,"Sunday",0,0,61.45,30.725,11.7175,0,2,2,15.8,0.3,"LaSalle",1,1,16.3,82235,5045.09202453988,1,12,0.736196319018405
"9529",9529,"Travaux publics LaSalle (Cordner / Léger)",45.4452719,-73.6244836,963,6,6,"Sunday",1,0,147.45,24.575,NA,0,6,6,24.5,0,"LaSalle",0,1,16.3,82235,5045.09202453988,1,12,0.736196319018405
"9530",9530,"Travaux publics LaSalle (Cordner / Léger)",45.4452719,-73.6244836,963,7,12,"Monday",1,0,117.45,19.575,NA,1,4,6,23.1,0,"LaSalle",0,0,16.3,82235,5045.09202453988,1,12,0.736196319018405
"9531",9531,"Travaux publics LaSalle (Cordner / Léger)",45.4452719,-73.6244836,963,7,18,"Sunday",1,0,29.55,29.55,NA,0,1,1,21.8,0,"LaSalle",0,1,16.3,82235,5045.09202453988,1,12,0.736196319018405
"9532",9532,"Travaux publics LaSalle (Cordner / Léger)",45.4452719,-73.6244836,963,8,22,"Sunday",0,0,119.783333333333,39.9277777777778,21.7175,1,2,3,28.2,0,"LaSalle",0,1,16.3,82235,5045.09202453988,1,12,0.736196319018405
"9533",9533,"Travaux publics LaSalle (Cordner / Léger)",45.4452719,-73.6244836,963,10,14,"Thursday",1,0,7.96666666666667,7.96666666666667,NA,1,0,1,18.3,0,"LaSalle",0,0,16.3,82235,5045.09202453988,0,12,0.736196319018405
"9534",9534,"Travaux publics LaSalle (Cordner / Léger)",45.4452719,-73.6244836,963,10,26,"Tuesday",1,0,36.7166666666667,18.3583333333333,NA,1,1,2,9.6,6.4,"LaSalle",1,0,16.3,82235,5045.09202453988,1,12,0.736196319018405
"9535",9535,"Travaux publics LaSalle (Cordner / Léger)",45.4452719,-73.6244836,963,10,29,"Friday",1,0,45,15,NA,2,1,3,7.8,0,"LaSalle",0,0,16.3,82235,5045.09202453988,0,12,0.736196319018405
"9536",9536,"Tupper / du Fort",45.49123,-73.580782,378,5,3,"Monday",0,0,63.0166666666667,15.7541666666667,14.4525,1,3,4,7.6,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,1,154,9.33333333333333
"9537",9537,"Tupper / du Fort",45.49123,-73.580782,378,6,2,"Wednesday",1,0,539.483333333333,12.5461240310078,NA,14,23,43,20.9,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9538",9538,"Tupper / du Fort",45.49123,-73.580782,378,6,6,"Sunday",0,0,270.766666666667,16.9229166666667,60.615,5,9,16,24.5,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242,1,154,9.33333333333333
"9539",9539,"Tupper / du Fort",45.49123,-73.580782,378,6,11,"Friday",0,0,143.866666666667,13.0787878787879,35.33,3,7,11,19.7,0.2,"Ville-Marie",1,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9540",9540,"Tupper / du Fort",45.49123,-73.580782,378,6,18,"Friday",1,0,486.516666666667,12.8030701754386,NA,21,9,38,21.2,4.8,"Ville-Marie",1,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9541",9541,"Tupper / du Fort",45.49123,-73.580782,378,6,28,"Monday",1,0,821.2,13.2451612903226,NA,17,32,62,27,2.3,"Ville-Marie",1,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9542",9542,"Tupper / du Fort",45.49123,-73.580782,378,7,10,"Saturday",0,0,258.433333333333,16.1520833333333,58.765,4,5,16,19,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242,1,154,9.33333333333333
"9543",9543,"Tupper / du Fort",45.49123,-73.580782,378,7,19,"Monday",1,0,797.033333333333,12.6513227513228,NA,19,31,63,23.3,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9544",9544,"Tupper / du Fort",45.49123,-73.580782,378,8,13,"Friday",0,0,133.433333333333,14.8259259259259,31.265,3,4,9,27,0.2,"Ville-Marie",1,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9545",9545,"Tupper / du Fort",45.49123,-73.580782,378,8,26,"Thursday",0,0,194.283333333333,12.1427083333333,49.1425,2,10,16,27.6,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9546",9546,"Tupper / du Fort",45.49123,-73.580782,378,9,18,"Saturday",0,0,165.1,15.0090909090909,38.515,1,4,11,18.7,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242,1,154,9.33333333333333
"9547",9547,"Tupper / du Fort",45.49123,-73.580782,378,10,28,"Thursday",0,0,176.45,13.5730769230769,42.7175,0,7,13,7.9,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9548",9548,"Tupper / du Fort",45.49123,-73.580782,378,11,2,"Tuesday",0,0,33.4833333333333,6.69666666666667,11.2725,1,3,5,5.4,4,"Ville-Marie",1,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9549",9549,"Turgeon / Notre-Dame",45.478888,-73.581989,512,4,10,"Saturday",1,0,458.65,22.9325,NA,3,17,20,16.4,0,"Le Sud-Ouest",0,1,15.7,84553,5385.54140127389,1,56,3.56687898089172
"9550",9550,"Turgeon / Notre-Dame",45.478888,-73.581989,512,4,23,"Friday",0,0,68.05,17.0125,15.2075,0,4,4,8.3,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389,1,56,3.56687898089172
"9551",9551,"Turgeon / Notre-Dame",45.478888,-73.581989,512,4,26,"Monday",0,0,36.4333333333333,36.4333333333333,6.715,0,1,1,4.9,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389,1,56,3.56687898089172
"9552",9552,"Turgeon / Notre-Dame",45.478888,-73.581989,512,6,16,"Wednesday",1,0,447.083333333333,15.4166666666667,NA,8,19,29,15.2,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389,1,56,3.56687898089172
"9553",9553,"Turgeon / Notre-Dame",45.478888,-73.581989,512,7,14,"Wednesday",0,0,246.616666666667,27.4018518518519,48.2425,0,2,9,24.2,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389,1,56,3.56687898089172
"9554",9554,"Turgeon / Notre-Dame",45.478888,-73.581989,512,7,15,"Thursday",1,0,301.816666666667,10.4074712643678,NA,9,14,29,25.3,3.2,"Le Sud-Ouest",1,0,15.7,84553,5385.54140127389,0,56,3.56687898089172
"9555",9555,"Turgeon / Notre-Dame",45.478888,-73.581989,512,8,16,"Monday",1,0,529.833333333333,15.5833333333333,NA,6,16,34,19.5,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389,1,56,3.56687898089172
"9556",9556,"Turgeon / Notre-Dame",45.478888,-73.581989,512,8,20,"Friday",1,0,312.833333333333,13.6014492753623,NA,3,17,23,25.9,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389,0,56,3.56687898089172
"9557",9557,"Turgeon / Notre-Dame",45.478888,-73.581989,512,8,24,"Tuesday",0,0,63.1333333333333,21.0444444444444,13.22,2,0,3,27.2,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389,1,56,3.56687898089172
"9558",9558,"Turgeon / Notre-Dame",45.478888,-73.581989,512,9,11,"Saturday",0,0,134.933333333333,13.4933333333333,32.74,2,6,10,18.4,0,"Le Sud-Ouest",0,1,15.7,84553,5385.54140127389,0,56,3.56687898089172
"9559",9559,"Turgeon / Notre-Dame",45.478888,-73.581989,512,9,12,"Sunday",0,0,85.7166666666667,12.2452380952381,21.6075,0,3,7,19.1,0,"Le Sud-Ouest",0,1,15.7,84553,5385.54140127389,0,56,3.56687898089172
"9560",9560,"Turgeon / Notre-Dame",45.478888,-73.581989,512,9,21,"Tuesday",0,0,64.7833333333333,10.7972222222222,17.2175,1,4,6,20.2,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389,0,56,3.56687898089172
"9561",9561,"Turgeon / Notre-Dame",45.478888,-73.581989,512,10,3,"Sunday",1,0,268.3,11.6652173913043,NA,6,12,23,13,0.7,"Le Sud-Ouest",1,1,15.7,84553,5385.54140127389,0,56,3.56687898089172
"9562",9562,"Turgeon / Notre-Dame",45.478888,-73.581989,512,11,5,"Friday",0,0,28.0166666666667,9.33888888888889,7.9525,2,1,3,3.5,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389,0,56,3.56687898089172
"9563",9563,"Turgeon / Notre-Dame",45.478888,-73.581989,512,11,12,"Friday",1,0,37.1666666666667,9.29166666666667,NA,1,3,4,7.7,20.4,"Le Sud-Ouest",1,0,15.7,84553,5385.54140127389,0,56,3.56687898089172
"9564",9564,"U. Concordia - Campus Loyola (Sherbrooke / West Broadway)",45.457509,-73.639485,341,4,11,"Sunday",1,0,234.016666666667,19.5013888888889,NA,2,10,12,12.5,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,1,21.4,170583,7971.16822429907,1,47,2.19626168224299
"9565",9565,"U. Concordia - Campus Loyola (Sherbrooke / West Broadway)",45.457509,-73.639485,341,4,25,"Sunday",0,0,34.8666666666667,11.6222222222222,8.98,0,3,3,9.2,1.4,"Côte-des-Neiges-Notre-Dame-de-Grâce",1,1,21.4,170583,7971.16822429907,0,47,2.19626168224299
"9566",9566,"U. Concordia - Campus Loyola (Sherbrooke / West Broadway)",45.457509,-73.639485,341,6,7,"Monday",0,0,29.8666666666667,14.9333333333333,6.98,1,1,2,27.6,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,0,21.4,170583,7971.16822429907,0,47,2.19626168224299
"9567",9567,"U. Concordia - Campus Loyola (Sherbrooke / West Broadway)",45.457509,-73.639485,341,7,17,"Saturday",0,0,60.2,20.0666666666667,12.78,1,2,3,21.7,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,1,21.4,170583,7971.16822429907,1,47,2.19626168224299
"9568",9568,"U. Concordia - Campus Loyola (Sherbrooke / West Broadway)",45.457509,-73.639485,341,7,25,"Sunday",0,0,229.966666666667,28.7458333333333,44.495,0,8,8,22.8,13.9,"Côte-des-Neiges-Notre-Dame-de-Grâce",1,1,21.4,170583,7971.16822429907,1,47,2.19626168224299
"9569",9569,"U. Concordia - Campus Loyola (Sherbrooke / West Broadway)",45.457509,-73.639485,341,8,3,"Tuesday",1,0,355.583333333333,14.8159722222222,NA,8,12,24,21.5,0.2,"Côte-des-Neiges-Notre-Dame-de-Grâce",1,0,21.4,170583,7971.16822429907,0,47,2.19626168224299
"9570",9570,"U. Concordia - Campus Loyola (Sherbrooke / West Broadway)",45.457509,-73.639485,341,8,7,"Saturday",1,0,400.316666666667,22.2398148148148,NA,5,12,18,23.6,0.8,"Côte-des-Neiges-Notre-Dame-de-Grâce",1,1,21.4,170583,7971.16822429907,1,47,2.19626168224299
