"station","mm","dd","wday","mem","holiday","dur","avg","rev","n_AM","n_PM","n_tot","temp","rain"
432,"9",6,"Monday",0,1,110.466666666667,10.0424242424242,30.32,3,4,11,17.4,6.3
432,"11",9,"Tuesday",1,0,355.916666666667,8.47420634920635,NA,7,27,42,10.2,0
432,"11",14,"Sunday",0,0,99.8333333333333,9.07575757575758,28.725,2,8,11,4.1,3
433,"4",17,"Saturday",1,0,45.65,7.60833333333333,NA,1,5,6,6.8,0
433,"5",19,"Wednesday",0,0,35.8333333333333,11.9444444444444,9.125,1,1,3,19.2,0
433,"5",24,"Monday",0,1,50.6666666666667,16.8888888888889,11.35,0,3,3,14.4,0
433,"6",6,"Sunday",0,0,130.55,21.7583333333333,27.0825,0,5,6,24.5,0
433,"8",3,"Tuesday",0,0,29.9166666666667,9.97222222222222,8.2375,2,1,3,21.5,0.2
433,"8",11,"Wednesday",0,0,69.35,11.5583333333333,17.9025,1,3,6,27,5
433,"8",24,"Tuesday",0,0,164.383333333333,12.6448717948718,40.9075,3,6,13,27.2,0
434,"4",13,"Tuesday",0,0,19.2166666666667,19.2166666666667,4.1325,0,1,1,12.1,0.2
434,"4",17,"Saturday",1,0,116.866666666667,10.6242424242424,NA,3,8,11,6.8,0
434,"4",29,"Thursday",1,0,333.066666666667,13.8777777777778,NA,5,19,24,13.8,0.8
434,"6",9,"Wednesday",0,0,161.483333333333,20.1854166666667,34.2225,2,2,8,24.1,0
434,"6",9,"Wednesday",1,0,446.516666666667,12.4032407407407,NA,7,21,36,24.1,0
434,"6",12,"Saturday",1,0,165.383333333333,8.70438596491228,NA,5,9,19,19.3,0
434,"6",22,"Tuesday",0,0,39.75,13.25,9.7125,0,1,3,15.5,0.2
434,"7",1,"Thursday",1,1,388.983333333333,11.7873737373737,NA,9,13,33,20.6,0
434,"7",12,"Monday",1,0,388.65,9.71625,NA,8,26,40,23.1,0
434,"7",15,"Thursday",1,0,444.1,10.0931818181818,NA,11,24,44,25.3,3.2
434,"8",4,"Wednesday",1,0,388.133333333333,9.95213675213675,NA,9,26,39,21.1,0.2
434,"9",7,"Tuesday",0,0,103.066666666667,17.1777777777778,22.96,5,1,6,17.9,0
434,"9",11,"Saturday",0,0,248.316666666667,15.5197916666667,57.2475,7,6,16,18.4,0
434,"9",14,"Tuesday",0,0,74.2166666666667,10.602380952381,19.8825,2,2,7,16.7,0
434,"10",14,"Thursday",0,0,26.65,13.325,6.4975,0,2,2,18.3,0
434,"10",18,"Monday",0,0,50.65,12.6625,12.5975,0,2,4,9.7,0.7
434,"10",19,"Tuesday",1,0,427.1,10.6775,NA,13,23,40,8.8,0
434,"11",3,"Wednesday",0,0,31.7,15.85,7.255,0,2,2,2.2,0
434,"11",14,"Sunday",1,0,109.616666666667,7.8297619047619,NA,2,11,14,4.1,3
435,"4",12,"Monday",1,0,273.766666666667,13.6883333333333,NA,2,17,20,12.9,0
436,"4",9,"Friday",0,0,80.75,20.1875,17.1125,0,2,4,15.9,0
436,"4",14,"Wednesday",1,0,459.483333333333,9.77624113475177,NA,18,28,47,12.4,0
436,"4",21,"Wednesday",0,0,5.15,5.15,2.0225,0,1,1,1.1,6.2
436,"5",15,"Saturday",0,0,220.083333333333,22.0083333333333,45.5125,1,6,10,17.7,0.2
436,"6",10,"Thursday",0,0,142.083333333333,20.297619047619,30.0625,3,4,7,18.5,0
436,"7",3,"Saturday",0,0,204.366666666667,12.7729166666667,50.655,1,7,16,16.5,0
436,"10",18,"Monday",1,0,789.75,9.871875,NA,17,52,80,9.7,0.7
436,"10",20,"Wednesday",1,0,985.8,10.7152173913043,NA,18,58,92,11.8,0
436,"11",11,"Thursday",0,0,249.133333333333,13.1122807017544,61.12,9,4,19,3.9,0
437,"4",10,"Saturday",1,0,359.483333333333,15.6297101449275,NA,2,20,23,16.4,0
437,"4",22,"Thursday",1,0,90.6166666666667,12.9452380952381,NA,1,6,7,0.8,0
437,"5",19,"Wednesday",0,0,78.8666666666667,15.7733333333333,18.08,0,4,5,19.2,0
437,"5",21,"Friday",1,0,419.65,11.6569444444444,NA,6,29,36,25.3,0
437,"5",25,"Tuesday",0,0,109.633333333333,36.5444444444444,20.195,0,2,3,19.7,0.5
437,"6",6,"Sunday",1,0,115.4,9.61666666666667,NA,5,7,12,24.5,0
437,"6",15,"Tuesday",1,0,423.133333333333,11.1350877192982,NA,3,28,38,17.9,0
437,"7",6,"Tuesday",1,0,535.85,11.9077777777778,NA,6,37,45,23.1,1.2
437,"7",16,"Friday",0,0,158.483333333333,15.8483333333333,36.2725,1,4,10,22,0
437,"7",21,"Wednesday",1,0,370.283333333333,9.03130081300813,NA,3,34,41,20,1.5
437,"7",31,"Saturday",0,0,314.833333333333,19.6770833333333,67.225,2,6,16,17.9,0
437,"8",15,"Sunday",1,0,170.633333333333,12.1880952380952,NA,1,9,14,18.2,0
437,"9",2,"Thursday",1,0,520.716666666667,11.3199275362319,NA,11,35,46,15.6,0
437,"9",4,"Saturday",1,0,333.15,12.3388888888889,NA,5,16,27,19,0
437,"9",17,"Friday",0,0,317.533333333333,16.7122807017544,71.38,1,9,19,19.8,0
437,"9",22,"Wednesday",0,0,164.883333333333,12.6833333333333,40.9825,0,10,13,20.8,0.2
437,"10",1,"Friday",1,0,441.3,11.0325,NA,6,33,40,12.5,0
437,"11",12,"Friday",1,0,212.783333333333,12.5166666666667,NA,1,10,17,7.7,20.4
437,"11",13,"Saturday",0,0,25.5666666666667,8.52222222222222,7.585,0,1,3,5.3,2.5
438,"4",24,"Saturday",0,0,83.1,16.62,18.715,0,5,5,14.1,0
438,"5",24,"Monday",1,1,244.333333333333,11.6349206349206,NA,4,13,21,14.4,0
438,"6",21,"Monday",0,0,69.3,23.1,14.145,1,2,3,24.1,2.9
438,"6",28,"Monday",0,0,90.1,18.02,19.765,1,3,5,27,2.3
438,"7",19,"Monday",0,0,15.1666666666667,7.58333333333333,4.775,0,1,2,23.3,0
438,"8",1,"Sunday",0,0,32.75,10.9166666666667,8.6625,1,2,3,16.9,0
438,"9",2,"Thursday",0,0,43.0833333333333,8.61666666666667,12.7125,1,4,5,15.6,0
438,"9",8,"Wednesday",0,0,69.1833333333333,11.5305555555556,17.8775,1,5,6,18.6,1
438,"9",25,"Saturday",0,0,56.4833333333333,8.06904761904762,17.2225,0,1,7,16.7,0
438,"9",29,"Wednesday",1,0,354.816666666667,8.2515503875969,NA,12,26,43,11.2,0
438,"10",9,"Saturday",0,0,148.866666666667,12.4055555555556,37.33,0,7,12,16,0
438,"10",16,"Saturday",0,0,16.6,8.3,4.99,0,1,2,15.8,18.7
438,"11",2,"Tuesday",1,0,371.266666666667,11.2505050505051,NA,12,20,33,5.4,4
439,"5",27,"Thursday",1,0,205.55,14.6821428571429,NA,7,6,14,11.5,0
439,"7",30,"Friday",1,0,134.75,11.2291666666667,NA,3,4,12,16.5,0
439,"8",5,"Thursday",1,0,353.566666666667,13.5987179487179,NA,6,16,26,22.1,0
439,"8",12,"Thursday",1,0,254.833333333333,11.5833333333333,NA,3,16,22,26.9,0
439,"8",20,"Friday",1,0,380.816666666667,12.6938888888889,NA,5,12,30,25.9,0
439,"10",26,"Tuesday",0,0,89.9,14.9833333333333,20.985,2,3,6,9.6,6.4
439,"10",31,"Sunday",0,0,101.766666666667,20.3533333333333,21.515,0,2,5,9.6,37
439,"11",6,"Saturday",1,0,137.633333333333,11.4694444444444,NA,6,4,12,5.5,0
439,"11",11,"Thursday",1,0,158.95,10.5966666666667,NA,6,5,15,3.9,0
439,"11",13,"Saturday",0,0,58.05,19.35,12.4575,0,1,3,5.3,2.5
440,"5",7,"Friday",1,0,107.316666666667,11.9240740740741,NA,1,6,9,9.7,0
440,"5",23,"Sunday",0,0,21.15,10.575,5.6725,0,1,2,15.8,0.5
440,"6",6,"Sunday",1,0,134.333333333333,13.4333333333333,NA,1,4,10,24.5,0
440,"6",14,"Monday",0,0,24.05,12.025,6.1075,0,0,2,20.6,7.8
440,"6",23,"Wednesday",1,0,253.733333333333,12.0825396825397,NA,1,15,21,14.5,0
440,"7",1,"Thursday",1,1,83.3166666666667,16.6633333333333,NA,0,0,5,20.6,0
440,"7",10,"Saturday",1,0,167.866666666667,15.2606060606061,NA,1,7,11,19,0
440,"8",1,"Sunday",0,0,80.1,16.02,18.265,0,4,5,16.9,0
440,"8",8,"Sunday",1,0,92.0666666666667,15.3444444444444,NA,0,5,6,24,0
440,"8",25,"Wednesday",1,0,95.8333333333333,10.6481481481481,NA,2,7,9,26.6,0
440,"9",11,"Saturday",0,0,73.35,14.67,17.2525,0,1,5,18.4,0
440,"10",18,"Monday",1,0,97.6166666666667,9.76166666666667,NA,1,7,10,9.7,0.7
440,"10",19,"Tuesday",1,0,150.666666666667,11.5897435897436,NA,1,12,13,8.8,0
441,"4",16,"Friday",1,0,83.7166666666667,8.37166666666667,NA,1,9,10,6,7.7
441,"4",24,"Saturday",0,0,65.2666666666667,32.6333333333333,12.29,0,2,2,14.1,0
441,"5",1,"Saturday",1,0,137.333333333333,12.4848484848485,NA,1,10,11,5.9,0
441,"5",8,"Saturday",0,0,27.2166666666667,13.6083333333333,6.5825,0,2,2,11.7,0
441,"5",8,"Saturday",1,0,140.233333333333,8.24901960784314,NA,1,12,17,11.7,0
441,"5",16,"Sunday",0,0,26.4333333333333,13.2166666666667,6.465,1,1,2,15.8,0.3
441,"7",4,"Sunday",1,0,99.3,11.0333333333333,NA,1,6,9,18.4,0
441,"7",18,"Sunday",0,0,3.8,3.8,1.82,0,1,1,21.8,0
441,"7",21,"Wednesday",0,0,62.6833333333333,12.5366666666667,15.6525,0,5,5,20,1.5
441,"8",12,"Thursday",0,0,107.45,13.43125,26.1175,2,6,8,26.9,0
441,"8",22,"Sunday",0,0,15.6833333333333,7.84166666666667,4.8525,0,0,2,28.2,0
442,"4",12,"Monday",1,0,124.6,12.46,NA,5,5,10,12.9,0
442,"4",17,"Saturday",0,0,12.0333333333333,12.0333333333333,3.055,0,1,1,6.8,0
442,"4",23,"Friday",1,0,282.75,12.2934782608696,NA,5,18,23,8.3,0
442,"4",27,"Tuesday",0,0,24.6,12.3,6.19,0,1,2,8,0
442,"5",16,"Sunday",0,0,7.43333333333333,7.43333333333333,2.365,1,0,1,15.8,0.3
442,"6",16,"Wednesday",0,0,11.9166666666667,5.95833333333333,4.2875,0,0,2,15.2,0
442,"6",23,"Wednesday",1,0,197.716666666667,9.88583333333333,NA,9,8,20,14.5,0
442,"6",26,"Saturday",1,0,48.2166666666667,8.03611111111111,NA,3,3,6,21.4,20.8
442,"9",16,"Thursday",0,0,84.7833333333333,16.9566666666667,18.9675,0,5,5,16.9,0.2
442,"9",20,"Monday",1,0,149.416666666667,7.47083333333333,NA,7,11,20,17.3,0
442,"9",29,"Wednesday",1,0,369.433333333333,11.5447916666667,NA,7,21,32,11.2,0
442,"10",13,"Wednesday",1,0,230.216666666667,10.9626984126984,NA,4,14,21,16.7,0
443,"4",19,"Monday",0,0,82.2,11.7428571428571,21.08,1,6,7,12.3,0
443,"6",8,"Tuesday",1,0,227.566666666667,10.8365079365079,NA,5,7,21,26.3,0
443,"7",9,"Friday",1,0,319.866666666667,13.3277777777778,NA,1,16,24,18.1,0
443,"7",24,"Saturday",0,0,197.966666666667,17.9969696969697,43.445,3,6,11,21.9,0.6
443,"7",28,"Wednesday",1,0,355.85,9.88472222222222,NA,5,23,36,19.2,0
443,"8",24,"Tuesday",1,0,309.233333333333,9.66354166666667,NA,2,17,32,27.2,0
443,"9",21,"Tuesday",0,0,112.783333333333,14.0979166666667,26.9175,0,5,8,20.2,0
443,"10",3,"Sunday",1,0,346.25,15.7386363636364,NA,2,14,22,13,0.7
443,"10",5,"Tuesday",1,0,301.533333333333,9.72688172043011,NA,3,22,31,13.1,0
443,"10",7,"Thursday",0,0,130.25,13.025,32.0375,1,8,10,14.4,0
443,"10",16,"Saturday",0,0,208.15,20.815,43.7225,1,4,10,15.8,18.7
443,"10",17,"Sunday",0,0,16.65,5.55,6.2475,0,3,3,11.1,0.2
444,"4",12,"Monday",0,0,27.8333333333333,27.8333333333333,5.425,0,1,1,12.9,0
444,"5",6,"Thursday",1,0,193.7,38.74,NA,1,1,5,10.2,0
444,"5",15,"Saturday",0,0,92.7833333333333,23.1958333333333,18.9175,2,2,4,17.7,0.2
444,"5",15,"Saturday",1,0,785.183333333333,31.4073333333333,NA,7,15,25,17.7,0.2
444,"5",18,"Tuesday",1,0,250.983333333333,31.3729166666667,NA,1,5,8,20,0
444,"6",5,"Saturday",0,0,23.8666666666667,23.8666666666667,4.83,0,1,1,22.4,14.2
444,"6",22,"Tuesday",0,0,13,6.5,4.45,2,0,2,15.5,0.2
444,"7",15,"Thursday",0,0,118.416666666667,29.6041666666667,22.7625,1,3,4,25.3,3.2
444,"8",17,"Tuesday",0,0,23.9666666666667,7.98888888888889,7.345,2,1,3,21.2,0
444,"9",9,"Thursday",1,0,286.916666666667,22.0705128205128,NA,5,6,13,19.5,1.6
444,"9",24,"Friday",1,0,185.4,23.175,NA,0,8,8,18.3,26.5
444,"10",13,"Wednesday",0,0,38.05,19.025,8.2075,2,0,2,16.7,0
444,"10",29,"Friday",0,0,23.45,11.725,6.0175,1,1,2,7.8,0
444,"11",3,"Wednesday",1,0,23.4,5.85,NA,1,3,4,2.2,0
444,"11",15,"Monday",1,0,89.7166666666667,17.9433333333333,NA,1,3,5,2.7,5.3
445,"4",12,"Monday",1,0,303.566666666667,21.6833333333333,NA,4,10,14,12.9,0
445,"4",24,"Saturday",1,0,1043.45,22.6836956521739,NA,11,34,46,14.1,0
445,"4",25,"Sunday",1,0,241.9,21.9909090909091,NA,2,9,11,9.2,1.4
445,"5",16,"Sunday",1,0,762.383333333333,23.1025252525253,NA,3,23,33,15.8,0.3
445,"6",9,"Wednesday",0,0,21.9333333333333,10.9666666666667,5.79,0,1,2,24.1,0
445,"6",26,"Saturday",1,0,123,17.5714285714286,NA,0,6,7,21.4,20.8
445,"8",16,"Monday",1,0,415.516666666667,16.6206666666667,NA,7,12,25,19.5,0
445,"8",28,"Saturday",1,0,56.1166666666667,9.35277777777778,NA,1,5,6,18.9,0
445,"9",4,"Saturday",0,0,233.316666666667,21.2106060606061,48.7475,0,11,11,19,0
445,"10",14,"Thursday",1,0,322.366666666667,16.1183333333333,NA,2,12,20,18.3,0
445,"10",15,"Friday",0,0,17.6166666666667,8.80833333333333,5.1425,0,1,2,18.4,0
445,"10",18,"Monday",0,0,45.1666666666667,45.1666666666667,8.025,1,0,1,9.7,0.7
445,"10",22,"Friday",0,0,15.5166666666667,5.17222222222222,6.0775,2,0,3,8.7,13.8
445,"10",30,"Saturday",1,0,91.4,22.85,NA,0,2,4,8.2,11.6
447,"4",15,"Thursday",1,0,90.2166666666667,15.0361111111111,NA,3,3,6,7.9,22.6
447,"5",5,"Wednesday",1,0,350.383333333333,16.6849206349206,NA,4,15,21,10.7,0.8
447,"5",9,"Sunday",1,0,1813.43333333333,24.1791111111111,NA,11,60,75,11.4,0
447,"5",11,"Tuesday",1,0,373.833333333333,17.8015873015873,NA,7,14,21,9.8,0
447,"5",24,"Monday",1,1,2347.93333333333,24.4576388888889,NA,11,73,96,14.4,0
447,"6",20,"Sunday",0,0,806.4,28.8,155.96,0,19,28,21.8,0
447,"6",26,"Saturday",0,0,92.6333333333333,23.1583333333333,18.895,0,0,4,21.4,20.8
447,"7",7,"Wednesday",1,0,1096.4,20.3037037037037,NA,12,29,54,16.4,0
447,"8",20,"Friday",1,0,1437.23333333333,18.4260683760684,NA,5,44,78,25.9,0
447,"8",23,"Monday",0,0,487.383333333333,24.3691666666667,98.1075,3,12,20,26.7,0
447,"9",1,"Wednesday",0,0,481.833333333333,22.9444444444444,98.525,1,19,21,18,0
447,"9",5,"Sunday",0,0,488.4,27.1333333333333,95.76,2,12,18,19.5,13.6
447,"9",10,"Friday",1,0,985.833333333333,20.1190476190476,NA,3,28,49,17.1,0.3
447,"10",3,"Sunday",0,0,139.783333333333,23.2972222222222,28.4675,0,5,6,13,0.7
447,"10",12,"Tuesday",1,0,740.75,20.5763888888889,NA,7,25,36,18.5,0
447,"11",6,"Saturday",0,0,198.966666666667,19.8966666666667,42.345,1,9,10,5.5,0
447,"11",15,"Monday",0,0,15.25,7.625,4.7875,0,2,2,2.7,5.3
448,"6",7,"Monday",1,0,201.066666666667,33.5111111111111,NA,2,3,6,27.6,0
448,"6",12,"Saturday",1,0,457.966666666667,22.8983333333333,NA,2,16,20,19.3,0
448,"6",15,"Tuesday",0,0,72.15,36.075,13.3225,0,0,2,17.9,0
448,"7",7,"Wednesday",0,0,21.85,10.925,5.7775,0,2,2,16.4,0
448,"7",19,"Monday",1,0,201.016666666667,22.3351851851852,NA,2,5,9,23.3,0
448,"7",24,"Saturday",1,0,101.85,16.975,NA,2,3,6,21.9,0.6
448,"8",4,"Wednesday",0,0,12.1333333333333,12.1333333333333,3.07,0,0,1,21.1,0.2
448,"8",6,"Friday",1,0,256.883333333333,25.6883333333333,NA,1,8,10,25.1,0.2
448,"8",8,"Sunday",0,0,243.033333333333,27.0037037037037,47.705,4,5,9,24,0
448,"9",19,"Sunday",0,0,346.033333333333,28.8361111111111,66.905,1,9,12,15.4,0
448,"9",26,"Sunday",0,0,235.9,39.3166666666667,42.885,5,1,6,16.7,0
448,"10",9,"Saturday",1,0,428.75,23.8194444444444,NA,5,8,18,16,0
448,"10",11,"Monday",1,1,557.216666666667,30.9564814814815,NA,8,8,18,18.4,0
448,"10",29,"Friday",0,0,38.5166666666667,12.8388888888889,9.5275,1,2,3,7.8,0
448,"11",1,"Monday",1,0,100.95,25.2375,NA,1,3,4,8,0
449,"4",11,"Sunday",0,0,241.35,24.135,48.7025,0,10,10,12.5,0
449,"5",3,"Monday",1,0,231.716666666667,14.4822916666667,NA,8,7,16,7.6,0
449,"5",5,"Wednesday",1,0,192.733333333333,14.825641025641,NA,6,6,13,10.7,0.8
449,"5",7,"Friday",1,0,714.05,18.7907894736842,NA,9,22,38,9.7,0
449,"6",18,"Friday",0,0,88.25,11.03125,23.2375,2,2,8,21.2,4.8
449,"6",29,"Tuesday",0,0,133.016666666667,16.6270833333333,29.9525,0,6,8,25.6,0
449,"7",26,"Monday",1,0,531.783333333333,14.7717592592593,NA,7,24,36,23.5,0
449,"8",2,"Monday",1,0,460.383333333333,12.4427927927928,NA,10,22,37,18.8,0
449,"8",23,"Monday",0,0,347.833333333333,24.8452380952381,69.675,2,9,14,26.7,0
449,"8",24,"Tuesday",1,0,558.383333333333,14.694298245614,NA,11,24,38,27.2,0
449,"8",25,"Wednesday",1,0,587.666666666667,13.3560606060606,NA,8,26,44,26.6,0
449,"8",30,"Monday",1,0,472.466666666667,13.8960784313725,NA,6,22,34,24.8,5.3
449,"9",21,"Tuesday",0,0,152.25,15.225,35.3375,1,6,10,20.2,0
449,"11",1,"Monday",0,0,86.8666666666667,17.3733333333333,19.28,0,5,5,8,0
449,"11",11,"Thursday",1,0,208.8,12.2823529411765,NA,6,9,17,3.9,0
449,"11",13,"Saturday",0,0,39.7666666666667,13.2555555555556,9.715,0,2,3,5.3,2.5
450,"4",24,"Saturday",1,0,428.9,19.4954545454545,NA,8,14,22,14.1,0
450,"4",25,"Sunday",1,0,198.283333333333,14.1630952380952,NA,7,7,14,9.2,1.4
450,"5",18,"Tuesday",0,0,109.583333333333,21.9166666666667,22.6875,2,2,5,20,0
450,"6",14,"Monday",0,0,30.9,15.45,7.135,0,2,2,20.6,7.8
450,"7",13,"Tuesday",1,0,356.033333333333,10.7888888888889,NA,13,13,33,23.2,5.8
450,"7",30,"Friday",1,0,502.6,12.8871794871795,NA,11,27,39,16.5,0
450,"8",1,"Sunday",1,0,330.333333333333,13.7638888888889,NA,10,12,24,16.9,0
450,"8",2,"Monday",1,0,244.066666666667,11.0939393939394,NA,12,6,22,18.8,0
450,"9",5,"Sunday",1,0,244.1,14.3588235294118,NA,2,10,17,19.5,13.6
450,"9",14,"Tuesday",0,0,62.9833333333333,15.7458333333333,14.4475,0,3,4,16.7,0
450,"9",17,"Friday",0,0,92.8166666666667,10.312962962963,25.1725,2,4,9,19.8,0
450,"10",8,"Friday",0,0,122.8,13.6444444444444,29.67,2,5,9,15.4,0
450,"10",11,"Monday",1,1,171.25,10.0735294117647,NA,5,7,17,18.4,0
450,"10",12,"Tuesday",1,0,293.8,10.4928571428571,NA,6,15,28,18.5,0
450,"10",17,"Sunday",0,0,141.933333333333,17.7416666666667,31.29,2,5,8,11.1,0.2
450,"10",28,"Thursday",0,0,46.9833333333333,9.39666666666667,13.2975,1,3,5,7.9,0
450,"11",12,"Friday",0,0,14.7,14.7,3.455,0,1,1,7.7,20.4
451,"4",17,"Saturday",1,0,376.233333333333,17.1015151515152,NA,4,18,22,6.8,0
451,"5",6,"Thursday",0,0,17.7166666666667,17.7166666666667,3.9075,0,1,1,10.2,0
451,"5",22,"Saturday",1,0,383.5,14.2037037037037,NA,4,20,27,23.6,0.3
451,"5",23,"Sunday",1,0,388.45,13.8732142857143,NA,5,18,28,15.8,0.5
451,"5",26,"Wednesday",0,0,100.366666666667,20.0733333333333,21.305,1,4,5,24,0.4
451,"6",20,"Sunday",0,0,254.716666666667,31.8395833333333,48.2075,0,7,8,21.8,0
451,"7",10,"Saturday",1,0,896.516666666667,17.9303333333333,NA,11,29,50,19,0
451,"7",20,"Tuesday",0,0,63.0833333333333,12.6166666666667,15.7125,0,3,5,21.2,9.6
451,"8",29,"Sunday",0,0,33.1333333333333,6.62666666666667,11.22,0,2,5,19.3,6.5
451,"8",30,"Monday",0,0,117.733333333333,16.8190476190476,26.41,1,4,7,24.8,5.3
451,"9",9,"Thursday",0,0,127.883333333333,9.83717948717949,35.4325,4,4,13,19.5,1.6
451,"9",9,"Thursday",1,0,479.2,10.1957446808511,NA,13,27,47,19.5,1.6
451,"9",16,"Thursday",1,0,655,12.1296296296296,NA,11,36,54,16.9,0.2
451,"10",8,"Friday",1,0,403.583333333333,10.9076576576577,NA,10,21,37,15.4,0
451,"10",9,"Saturday",1,0,428.466666666667,12.9838383838384,NA,8,16,33,16,0
452,"4",10,"Saturday",1,0,371.416666666667,17.6865079365079,NA,9,12,21,16.4,0
452,"4",11,"Sunday",1,0,351.783333333333,23.4522222222222,NA,1,14,15,12.5,0
452,"5",6,"Thursday",0,0,36.7333333333333,18.3666666666667,8.01,0,2,2,10.2,0
452,"6",4,"Friday",0,0,56.0166666666667,18.6722222222222,12.1525,0,3,3,22,0
452,"6",10,"Thursday",0,0,23.1833333333333,11.5916666666667,5.9775,0,1,2,18.5,0
452,"6",14,"Monday",1,0,100.4,11.1555555555556,NA,2,7,9,20.6,7.8
452,"6",30,"Wednesday",0,0,71.6666666666667,17.9166666666667,15.75,1,0,4,23.4,31.7
452,"7",2,"Friday",0,0,118.266666666667,16.8952380952381,26.49,4,2,7,17.6,0
452,"7",9,"Friday",0,0,58.2833333333333,11.6566666666667,14.9925,1,4,5,18.1,0
452,"7",20,"Tuesday",1,0,340.266666666667,13.0871794871795,NA,8,16,26,21.2,9.6
452,"8",21,"Saturday",1,0,244.883333333333,16.3255555555556,NA,5,9,15,27.5,0
452,"8",27,"Friday",0,0,132.516666666667,16.5645833333333,29.8775,1,4,8,21.2,0
452,"9",19,"Sunday",0,0,130.3,21.7166666666667,27.045,1,4,6,15.4,0
452,"9",26,"Sunday",0,0,71.0833333333333,10.1547619047619,19.4125,3,3,7,16.7,0
452,"9",30,"Thursday",1,0,211.516666666667,10.5758333333333,NA,5,13,20,11.3,0
452,"10",31,"Sunday",1,0,29.5833333333333,9.86111111111111,NA,2,0,3,9.6,37
452,"11",3,"Wednesday",0,0,39.8333333333333,13.2777777777778,9.725,0,3,3,2.2,0
453,"4",21,"Wednesday",1,0,9.85,4.925,NA,0,2,2,1.1,6.2
453,"5",7,"Friday",0,0,128,18.2857142857143,27.95,1,4,7,9.7,0
453,"5",8,"Saturday",1,0,777.8,19.9435897435897,NA,8,26,39,11.7,0
453,"5",18,"Tuesday",1,0,577.633333333333,15.2008771929825,NA,9,23,38,20,0
453,"5",30,"Sunday",0,0,14.9666666666667,7.48333333333333,4.745,0,1,2,13.6,0.9
453,"6",5,"Saturday",0,0,241.683333333333,16.1122222222222,55.0025,2,10,15,22.4,14.2
453,"6",12,"Saturday",1,0,529.85,15.5838235294118,NA,2,27,34,19.3,0
453,"7",6,"Tuesday",0,0,100.283333333333,16.7138888888889,22.5425,2,3,6,23.1,1.2
453,"7",16,"Friday",1,0,629.55,12.3441176470588,NA,17,24,51,22,0
453,"7",30,"Friday",0,0,244.25,16.2833333333333,55.3875,5,5,15,16.5,0
453,"8",4,"Wednesday",0,0,176.166666666667,17.6166666666667,38.925,1,2,10,21.1,0.2
453,"8",23,"Monday",0,0,29.6,7.4,9.44,2,2,4,26.7,0
453,"8",24,"Tuesday",0,0,94.5333333333333,13.5047619047619,22.93,1,4,7,27.2,0
453,"8",25,"Wednesday",0,0,93.8833333333333,13.4119047619048,22.8325,2,4,7,26.6,0
453,"9",23,"Thursday",1,0,542.433333333333,9.19378531073446,NA,14,30,59,24.7,6.3
453,"10",13,"Wednesday",0,0,14.85,4.95,5.9775,1,2,3,16.7,0
453,"10",14,"Thursday",0,0,62.4833333333333,7.81041666666667,19.3725,1,6,8,18.3,0
453,"10",18,"Monday",1,0,269.816666666667,7.49490740740741,NA,11,21,36,9.7,0.7
453,"10",25,"Monday",1,0,192.3,8.0125,NA,8,12,24,6.5,0.5
453,"11",2,"Tuesday",1,0,277.216666666667,6.93041666666667,NA,12,23,40,5.4,4
453,"11",7,"Sunday",0,0,66.55,22.1833333333333,13.7325,0,3,3,6.9,0
455,"4",15,"Thursday",0,0,5.31666666666667,5.31666666666667,2.0475,1,0,1,7.9,22.6
455,"4",28,"Wednesday",0,0,33.1333333333333,16.5666666666667,7.47,1,1,2,12.8,4.3
455,"5",5,"Wednesday",0,0,61.7833333333333,30.8916666666667,11.7675,2,0,2,10.7,0.8
455,"5",17,"Monday",0,0,6.35,6.35,2.2025,0,1,1,17.9,0.2
455,"6",7,"Monday",1,0,352.733333333333,12.597619047619,NA,10,13,28,27.6,0
455,"6",9,"Wednesday",0,0,50.25,25.125,10.0375,1,1,2,24.1,0
455,"8",17,"Tuesday",1,0,300.166666666667,13.0507246376812,NA,6,14,23,21.2,0
455,"8",25,"Wednesday",0,0,47.3833333333333,15.7944444444444,10.8575,2,1,3,26.6,0
455,"10",10,"Sunday",1,0,281.15,12.2239130434783,NA,9,12,23,16.2,0
455,"10",11,"Monday",0,1,46.15,9.23,13.1725,1,2,5,18.4,0
455,"10",18,"Monday",0,0,6.9,6.9,2.285,0,1,1,9.7,0.7
455,"10",25,"Monday",1,0,142.166666666667,9.47777777777778,NA,9,4,15,6.5,0.5
455,"11",12,"Friday",1,0,118.9,14.8625,NA,2,5,8,7.7,20.4
456,"5",1,"Saturday",0,0,66.5166666666667,33.2583333333333,12.4775,0,2,2,5.9,0
456,"5",7,"Friday",1,0,256.9,16.05625,NA,4,9,16,9.7,0
456,"6",15,"Tuesday",0,0,89.5,22.375,18.425,0,4,4,17.9,0
456,"7",9,"Friday",1,0,289.933333333333,11.5973333333333,NA,8,14,25,18.1,0
456,"7",23,"Friday",1,0,456.883333333333,11.7149572649573,NA,4,28,39,21,0
456,"7",24,"Saturday",1,0,331.233333333333,13.2493333333333,NA,5,12,25,21.9,0.6
456,"7",28,"Wednesday",0,0,89.9333333333333,14.9888888888889,20.99,1,4,6,19.2,0
456,"7",30,"Friday",0,0,43.8666666666667,14.6222222222222,10.33,1,2,3,16.5,0
456,"8",17,"Tuesday",1,0,451.966666666667,13.293137254902,NA,12,21,34,21.2,0
