"","name","latitude","longitude","station","mm","dd","wday","mem","holiday","dur","avg","rev","n_AM","n_PM","n_tot","temp","rain","arrond","rain_bin","wkend","superficie","population_2021","density"
"4581","Grand Boulevard / Sherbrooke",45.466569,-73.623295,344,"7","3","Saturday","1",0,368.1,19.3736842105263,NA,3,16,19,16.5,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,1,21.4,170583,7971.16822429907
"4582","Grand Boulevard / Sherbrooke",45.466569,-73.623295,344,"7","10","Saturday","0",0,40.0333333333333,20.0166666666667,8.505,0,2,2,19,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,1,21.4,170583,7971.16822429907
"4583","Grand Boulevard / Sherbrooke",45.466569,-73.623295,344,"7","13","Tuesday","0",0,62.6833333333333,15.6708333333333,14.4025,2,2,4,23.2,5.8,"Côte-des-Neiges-Notre-Dame-de-Grâce",1,0,21.4,170583,7971.16822429907
"4584","Grand Boulevard / Sherbrooke",45.466569,-73.623295,344,"7","27","Tuesday","0",0,59.9666666666667,14.9916666666667,13.995,1,2,4,19,1.4,"Côte-des-Neiges-Notre-Dame-de-Grâce",1,0,21.4,170583,7971.16822429907
"4585","Grand Boulevard / Sherbrooke",45.466569,-73.623295,344,"8","5","Thursday","1",0,366.733333333333,15.9449275362319,NA,7,12,23,22.1,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,0,21.4,170583,7971.16822429907
"4586","Grand Boulevard / Sherbrooke",45.466569,-73.623295,344,"8","11","Wednesday","1",0,394.883333333333,13.6166666666667,NA,11,13,29,27,5,"Côte-des-Neiges-Notre-Dame-de-Grâce",1,0,21.4,170583,7971.16822429907
"4587","Grand Boulevard / Sherbrooke",45.466569,-73.623295,344,"8","17","Tuesday","0",0,30.25,15.125,7.0375,1,1,2,21.2,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,0,21.4,170583,7971.16822429907
"4588","Grand Boulevard / Sherbrooke",45.466569,-73.623295,344,"9","12","Sunday","1",0,386.8,16.8173913043478,NA,6,12,23,19.1,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,1,21.4,170583,7971.16822429907
"4589","Grand Boulevard / Sherbrooke",45.466569,-73.623295,344,"9","30","Thursday","1",0,202.333333333333,12.6458333333333,NA,8,7,16,11.3,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,0,21.4,170583,7971.16822429907
"4590","Grand Boulevard / Sherbrooke",45.466569,-73.623295,344,"10","3","Sunday","1",0,189.35,15.7791666666667,NA,2,6,12,13,0.7,"Côte-des-Neiges-Notre-Dame-de-Grâce",1,1,21.4,170583,7971.16822429907
"4591","Grand Boulevard / Sherbrooke",45.466569,-73.623295,344,"10","14","Thursday","1",0,207.416666666667,15.9551282051282,NA,3,6,13,18.3,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,0,21.4,170583,7971.16822429907
"4592","Grand Boulevard / Sherbrooke",45.466569,-73.623295,344,"10","26","Tuesday","1",0,57.2333333333333,9.53888888888889,NA,2,3,6,9.6,6.4,"Côte-des-Neiges-Notre-Dame-de-Grâce",1,0,21.4,170583,7971.16822429907
"4593","Grand Boulevard / Sherbrooke",45.466569,-73.623295,344,"10","29","Friday","1",0,179.316666666667,13.7935897435897,NA,3,6,13,7.8,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,0,21.4,170583,7971.16822429907
"4594","Grand Boulevard / Sherbrooke",45.466569,-73.623295,344,"10","30","Saturday","0",0,34.2833333333333,17.1416666666667,7.6425,0,1,2,8.2,11.6,"Côte-des-Neiges-Notre-Dame-de-Grâce",1,1,21.4,170583,7971.16822429907
"4595","Grand Boulevard / Sherbrooke",45.466569,-73.623295,344,"11","13","Saturday","1",0,19.0333333333333,6.34444444444444,NA,2,0,3,5.3,2.5,"Côte-des-Neiges-Notre-Dame-de-Grâce",1,1,21.4,170583,7971.16822429907
"4596","Grand Trunk / d'Hibernia",45.47968,-73.56385,769,"4","9","Friday","1",0,171.55,17.155,NA,0,7,10,15.9,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389
"4597","Grand Trunk / d'Hibernia",45.47968,-73.56385,769,"4","12","Monday","0",0,43.7,21.85,9.055,0,2,2,12.9,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389
"4598","Grand Trunk / d'Hibernia",45.47968,-73.56385,769,"5","8","Saturday","1",0,320.433333333333,17.8018518518519,NA,4,13,18,11.7,0,"Le Sud-Ouest",0,1,15.7,84553,5385.54140127389
"4599","Grand Trunk / d'Hibernia",45.47968,-73.56385,769,"5","23","Sunday","0",0,65.8166666666667,16.4541666666667,14.8725,0,4,4,15.8,0.5,"Le Sud-Ouest",1,1,15.7,84553,5385.54140127389
"4600","Grand Trunk / d'Hibernia",45.47968,-73.56385,769,"6","12","Saturday","1",0,278.966666666667,12.680303030303,NA,7,11,22,19.3,0,"Le Sud-Ouest",0,1,15.7,84553,5385.54140127389
"4601","Grand Trunk / d'Hibernia",45.47968,-73.56385,769,"6","28","Monday","0",0,40.6,13.5333333333333,9.84,1,2,3,27,2.3,"Le Sud-Ouest",1,0,15.7,84553,5385.54140127389
"4602","Grand Trunk / d'Hibernia",45.47968,-73.56385,769,"7","8","Thursday","1",0,93.15,15.525,NA,3,3,6,17.2,16.1,"Le Sud-Ouest",1,0,15.7,84553,5385.54140127389
"4603","Grand Trunk / d'Hibernia",45.47968,-73.56385,769,"7","16","Friday","1",0,407.916666666667,16.3166666666667,NA,7,14,25,22,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389
"4604","Grand Trunk / d'Hibernia",45.47968,-73.56385,769,"7","30","Friday","0",0,45.95,15.3166666666667,10.6425,0,2,3,16.5,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389
"4605","Grand Trunk / d'Hibernia",45.47968,-73.56385,769,"7","30","Friday","1",0,242.8,10.5565217391304,NA,5,14,23,16.5,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389
"4606","Grand Trunk / d'Hibernia",45.47968,-73.56385,769,"8","8","Sunday","1",0,393.966666666667,13.5850574712644,NA,6,19,29,24,0,"Le Sud-Ouest",0,1,15.7,84553,5385.54140127389
"4607","Grand Trunk / d'Hibernia",45.47968,-73.56385,769,"8","23","Monday","0",0,21.2666666666667,10.6333333333333,5.69,1,1,2,26.7,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389
"4608","Grand Trunk / d'Hibernia",45.47968,-73.56385,769,"8","30","Monday","1",0,295.633333333333,9.85444444444444,NA,5,23,30,24.8,5.3,"Le Sud-Ouest",1,0,15.7,84553,5385.54140127389
"4609","Grand Trunk / d'Hibernia",45.47968,-73.56385,769,"9","2","Thursday","1",0,282.85,13.4690476190476,NA,9,7,21,15.6,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389
"4610","Grand Trunk / d'Hibernia",45.47968,-73.56385,769,"9","8","Wednesday","0",0,20.1333333333333,10.0666666666667,5.52,1,1,2,18.6,1,"Le Sud-Ouest",1,0,15.7,84553,5385.54140127389
"4611","Grey / Sherbrooke",45.4763443,-73.6062594,912,"4","26","Monday","1",0,184.133333333333,11.5083333333333,NA,2,14,16,4.9,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,0,21.4,170583,7971.16822429907
"4612","Grey / Sherbrooke",45.4763443,-73.6062594,912,"5","6","Thursday","1",0,423.783333333333,12.1080952380952,NA,7,26,35,10.2,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,0,21.4,170583,7971.16822429907
"4613","Grey / Sherbrooke",45.4763443,-73.6062594,912,"5","7","Friday","0",0,25.3666666666667,12.6833333333333,6.305,0,2,2,9.7,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,0,21.4,170583,7971.16822429907
"4614","Grey / Sherbrooke",45.4763443,-73.6062594,912,"5","8","Saturday","1",0,223.633333333333,13.9770833333333,NA,2,12,16,11.7,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,1,21.4,170583,7971.16822429907
"4615","Grey / Sherbrooke",45.4763443,-73.6062594,912,"5","23","Sunday","1",0,289.466666666667,16.0814814814815,NA,2,13,18,15.8,0.5,"Côte-des-Neiges-Notre-Dame-de-Grâce",1,1,21.4,170583,7971.16822429907
"4616","Grey / Sherbrooke",45.4763443,-73.6062594,912,"5","31","Monday","0",0,71.2,35.6,13.18,0,2,2,15.7,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,0,21.4,170583,7971.16822429907
"4617","Guilbault / Clark",45.514108,-73.57523,328,"4","11","Sunday","1",0,321.833333333333,13.9927536231884,NA,5,17,23,12.5,0,"Le Plateau-Mont-Royal",0,1,8.1,105813,13063.3333333333
"4618","Guilbault / Clark",45.514108,-73.57523,328,"5","3","Monday","0",0,205.883333333333,22.8759259259259,42.1325,1,8,9,7.6,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333
"4619","Guilbault / Clark",45.514108,-73.57523,328,"5","15","Saturday","0",0,261.65,20.1269230769231,55.4975,5,8,13,17.7,0.2,"Le Plateau-Mont-Royal",1,1,8.1,105813,13063.3333333333
"4620","Guilbault / Clark",45.514108,-73.57523,328,"6","4","Friday","1",0,640.4,11.8592592592593,NA,8,36,54,22,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333
"4621","Guilbault / Clark",45.514108,-73.57523,328,"6","8","Tuesday","0",0,247.766666666667,16.5177777777778,55.915,2,5,15,26.3,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333
"4622","Guilbault / Clark",45.514108,-73.57523,328,"6","21","Monday","1",0,692.1,10.4863636363636,NA,18,36,66,24.1,2.9,"Le Plateau-Mont-Royal",1,0,8.1,105813,13063.3333333333
"4623","Guilbault / Clark",45.514108,-73.57523,328,"7","8","Thursday","1",0,565.966666666667,8.44726368159204,NA,23,39,67,17.2,16.1,"Le Plateau-Mont-Royal",1,0,8.1,105813,13063.3333333333
"4624","Guilbault / Clark",45.514108,-73.57523,328,"8","4","Wednesday","0",0,278.433333333333,19.8880952380952,59.265,3,7,14,21.1,0.2,"Le Plateau-Mont-Royal",1,0,8.1,105813,13063.3333333333
"4625","Guilbault / Clark",45.514108,-73.57523,328,"8","18","Wednesday","1",0,950.066666666667,11.0472868217054,NA,16,49,86,25.4,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333
"4626","Guilbault / Clark",45.514108,-73.57523,328,"8","27","Friday","1",0,1467.38333333333,13.1016369047619,NA,18,64,112,21.2,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333
"4627","Guilbault / Clark",45.514108,-73.57523,328,"9","13","Monday","1",0,818.55,9.30170454545454,NA,21,56,88,17.3,0.2,"Le Plateau-Mont-Royal",1,0,8.1,105813,13063.3333333333
"4628","Guilbault / Clark",45.514108,-73.57523,328,"10","2","Saturday","1",0,535.333333333333,10.2948717948718,NA,7,24,52,11.9,11.4,"Le Plateau-Mont-Royal",1,1,8.1,105813,13063.3333333333
"4629","Guilbault / Clark",45.514108,-73.57523,328,"11","3","Wednesday","1",0,535.583333333333,8.63844086021505,NA,17,32,62,2.2,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333
"4630","Guizot / Clark",45.5396786,-73.6345875,953,"5","9","Sunday","1",0,153.5,19.1875,NA,0,7,8,11.4,0,"Villeray-Saint-Michel-Parc-Extension",0,1,16.5,145090,8793.33333333333
"4631","Guizot / Clark",45.5396786,-73.6345875,953,"5","11","Tuesday","1",0,55.8333333333333,11.1666666666667,NA,1,3,5,9.8,0,"Villeray-Saint-Michel-Parc-Extension",0,0,16.5,145090,8793.33333333333
"4632","Guizot / Clark",45.5396786,-73.6345875,953,"6","24","Thursday","0",1,7.78333333333333,7.78333333333333,2.4175,0,0,1,20.4,0,"Villeray-Saint-Michel-Parc-Extension",0,0,16.5,145090,8793.33333333333
"4633","Guizot / Clark",45.5396786,-73.6345875,953,"7","23","Friday","1",0,304.166666666667,17.8921568627451,NA,4,10,17,21,0,"Villeray-Saint-Michel-Parc-Extension",0,0,16.5,145090,8793.33333333333
"4634","Guizot / Clark",45.5396786,-73.6345875,953,"8","22","Sunday","0",0,24.3833333333333,24.3833333333333,4.9075,0,1,1,28.2,0,"Villeray-Saint-Michel-Parc-Extension",0,1,16.5,145090,8793.33333333333
"4635","Guizot / Clark",45.5396786,-73.6345875,953,"8","24","Tuesday","1",0,224.883333333333,14.9922222222222,NA,3,8,15,27.2,0,"Villeray-Saint-Michel-Parc-Extension",0,0,16.5,145090,8793.33333333333
"4636","Guizot / Clark",45.5396786,-73.6345875,953,"8","31","Tuesday","1",0,246.75,14.5147058823529,NA,5,12,17,20.6,0,"Villeray-Saint-Michel-Parc-Extension",0,0,16.5,145090,8793.33333333333
"4637","Guizot / Clark",45.5396786,-73.6345875,953,"9","7","Tuesday","1",0,115.433333333333,12.8259259259259,NA,2,7,9,17.9,0,"Villeray-Saint-Michel-Parc-Extension",0,0,16.5,145090,8793.33333333333
"4638","Guizot / Clark",45.5396786,-73.6345875,953,"9","30","Thursday","0",0,13.4333333333333,13.4333333333333,3.265,1,0,1,11.3,0,"Villeray-Saint-Michel-Parc-Extension",0,0,16.5,145090,8793.33333333333
"4639","Guizot / Clark",45.5396786,-73.6345875,953,"9","30","Thursday","1",0,222.85,13.1088235294118,NA,6,9,17,11.3,0,"Villeray-Saint-Michel-Parc-Extension",0,0,16.5,145090,8793.33333333333
"4640","Guizot / Clark",45.5396786,-73.6345875,953,"10","13","Wednesday","1",0,143.2,11.0153846153846,NA,5,7,13,16.7,0,"Villeray-Saint-Michel-Parc-Extension",0,0,16.5,145090,8793.33333333333
"4641","Guizot / St-Denis",45.543424,-73.632462,652,"4","17","Saturday","0",0,26.3166666666667,8.77222222222222,7.6975,0,3,3,6.8,0,"Villeray-Saint-Michel-Parc-Extension",0,1,16.5,145090,8793.33333333333
"4642","Guizot / St-Denis",45.543424,-73.632462,652,"5","9","Sunday","1",0,442.533333333333,20.1151515151515,NA,6,13,22,11.4,0,"Villeray-Saint-Michel-Parc-Extension",0,1,16.5,145090,8793.33333333333
"4643","Guizot / St-Denis",45.543424,-73.632462,652,"5","12","Wednesday","0",0,54.4,18.1333333333333,11.91,0,3,3,12,0,"Villeray-Saint-Michel-Parc-Extension",0,0,16.5,145090,8793.33333333333
"4644","Guizot / St-Denis",45.543424,-73.632462,652,"5","19","Wednesday","1",0,422.516666666667,17.6048611111111,NA,12,10,24,19.2,0,"Villeray-Saint-Michel-Parc-Extension",0,0,16.5,145090,8793.33333333333
"4645","Guizot / St-Denis",45.543424,-73.632462,652,"6","6","Sunday","1",0,400.25,15.3942307692308,NA,4,15,26,24.5,0,"Villeray-Saint-Michel-Parc-Extension",0,1,16.5,145090,8793.33333333333
"4646","Guizot / St-Denis",45.543424,-73.632462,652,"7","6","Tuesday","1",0,493.35,17.0120689655172,NA,13,8,29,23.1,1.2,"Villeray-Saint-Michel-Parc-Extension",1,0,16.5,145090,8793.33333333333
"4647","Guizot / St-Denis",45.543424,-73.632462,652,"7","9","Friday","0",0,174.066666666667,24.8666666666667,34.86,1,6,7,18.1,0,"Villeray-Saint-Michel-Parc-Extension",0,0,16.5,145090,8793.33333333333
"4648","Guizot / St-Denis",45.543424,-73.632462,652,"7","17","Saturday","0",0,141.566666666667,17.6958333333333,31.235,3,5,8,21.7,0,"Villeray-Saint-Michel-Parc-Extension",0,1,16.5,145090,8793.33333333333
"4649","Guizot / St-Denis",45.543424,-73.632462,652,"7","21","Wednesday","1",0,432.866666666667,15.4595238095238,NA,15,7,28,20,1.5,"Villeray-Saint-Michel-Parc-Extension",1,0,16.5,145090,8793.33333333333
"4650","Guizot / St-Denis",45.543424,-73.632462,652,"8","7","Saturday","0",0,168.35,16.835,37.7525,3,2,10,23.6,0.8,"Villeray-Saint-Michel-Parc-Extension",1,1,16.5,145090,8793.33333333333
"4651","Guizot / St-Denis",45.543424,-73.632462,652,"8","12","Thursday","1",0,351.433333333333,16.7349206349206,NA,7,10,21,26.9,0,"Villeray-Saint-Michel-Parc-Extension",0,0,16.5,145090,8793.33333333333
"4652","Guizot / St-Denis",45.543424,-73.632462,652,"8","21","Saturday","1",0,252.55,13.2921052631579,NA,4,12,19,27.5,0,"Villeray-Saint-Michel-Parc-Extension",0,1,16.5,145090,8793.33333333333
"4653","Guizot / St-Denis",45.543424,-73.632462,652,"9","26","Sunday","1",0,274.466666666667,17.1541666666667,NA,4,8,16,16.7,0,"Villeray-Saint-Michel-Parc-Extension",0,1,16.5,145090,8793.33333333333
"4654","Guizot / St-Denis",45.543424,-73.632462,652,"10","2","Saturday","0",0,14.8,14.8,3.47,0,1,1,11.9,11.4,"Villeray-Saint-Michel-Parc-Extension",1,1,16.5,145090,8793.33333333333
"4655","Guizot / St-Denis",45.543424,-73.632462,652,"10","12","Tuesday","1",0,285.75,17.859375,NA,7,7,16,18.5,0,"Villeray-Saint-Michel-Parc-Extension",0,0,16.5,145090,8793.33333333333
"4656","Guizot / St-Denis",45.543424,-73.632462,652,"10","25","Monday","0",0,15.35,7.675,4.8025,2,0,2,6.5,0.5,"Villeray-Saint-Michel-Parc-Extension",1,0,16.5,145090,8793.33333333333
"4657","Guizot / St-Laurent",45.539663,-73.634475,648,"4","26","Monday","1",0,36.8333333333333,9.20833333333333,NA,1,3,4,4.9,0,"Villeray-Saint-Michel-Parc-Extension",0,0,16.5,145090,8793.33333333333
"4658","Guizot / St-Laurent",45.539663,-73.634475,648,"4","29","Thursday","1",0,101,14.4285714285714,NA,2,5,7,13.8,0.8,"Villeray-Saint-Michel-Parc-Extension",1,0,16.5,145090,8793.33333333333
"4659","Guy / Notre-Dame",45.490042,-73.567111,467,"4","17","Saturday","0",0,42.5166666666667,42.5166666666667,7.6275,0,1,1,6.8,0,"Le Sud-Ouest",0,1,15.7,84553,5385.54140127389
"4660","Guy / Notre-Dame",45.490042,-73.567111,467,"4","28","Wednesday","0",0,25.7666666666667,8.58888888888889,7.615,0,3,3,12.8,4.3,"Le Sud-Ouest",1,0,15.7,84553,5385.54140127389
"4661","Guy / Notre-Dame",45.490042,-73.567111,467,"4","28","Wednesday","1",0,38.6833333333333,5.52619047619048,NA,5,2,7,12.8,4.3,"Le Sud-Ouest",1,0,15.7,84553,5385.54140127389
"4662","Guy / Notre-Dame",45.490042,-73.567111,467,"5","10","Monday","0",0,56.4666666666667,18.8222222222222,12.22,0,3,3,11.4,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389
"4663","Guy / Notre-Dame",45.490042,-73.567111,467,"5","17","Monday","0",0,82.5666666666667,27.5222222222222,16.135,1,2,3,17.9,0.2,"Le Sud-Ouest",1,0,15.7,84553,5385.54140127389
"4664","Guy / Notre-Dame",45.490042,-73.567111,467,"6","30","Wednesday","0",0,18.8666666666667,6.28888888888889,6.58,0,3,3,23.4,31.7,"Le Sud-Ouest",1,0,15.7,84553,5385.54140127389
"4665","Guy / Notre-Dame",45.490042,-73.567111,467,"7","7","Wednesday","1",0,484.516666666667,10.308865248227,NA,8,30,47,16.4,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389
"4666","Guy / Notre-Dame",45.490042,-73.567111,467,"7","20","Tuesday","1",0,480.55,10.9215909090909,NA,15,23,44,21.2,9.6,"Le Sud-Ouest",1,0,15.7,84553,5385.54140127389
"4667","Guy / Notre-Dame",45.490042,-73.567111,467,"7","28","Wednesday","1",0,590.75,12.8423913043478,NA,13,24,46,19.2,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389
"4668","Guy / Notre-Dame",45.490042,-73.567111,467,"8","5","Thursday","0",0,238.766666666667,17.0547619047619,53.315,1,5,14,22.1,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389
"4669","Guy / Notre-Dame",45.490042,-73.567111,467,"9","25","Saturday","0",0,256.133333333333,21.3444444444444,53.42,4,8,12,16.7,0,"Le Sud-Ouest",0,1,15.7,84553,5385.54140127389
"4670","Guy / Notre-Dame",45.490042,-73.567111,467,"9","30","Thursday","1",0,384.966666666667,11.3225490196078,NA,8,16,34,11.3,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389
"4671","Guy / Notre-Dame",45.490042,-73.567111,467,"10","5","Tuesday","1",0,422.45,10.0583333333333,NA,10,27,42,13.1,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389
"4672","Guy / Notre-Dame",45.490042,-73.567111,467,"10","24","Sunday","0",0,39.1333333333333,19.5666666666667,8.37,0,2,2,7.3,0,"Le Sud-Ouest",0,1,15.7,84553,5385.54140127389
"4673","Guy / Notre-Dame",45.490042,-73.567111,467,"11","11","Thursday","0",0,28.4666666666667,9.48888888888889,8.02,1,2,3,3.9,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389
"4674","Hamel / Sauvé",45.560762,-73.650561,231,"4","23","Friday","1",0,107.766666666667,21.5533333333333,NA,0,5,5,8.3,0,"Ahuntsic-Cartierville",0,0,24.2,135336,5592.39669421488
"4675","Hamel / Sauvé",45.560762,-73.650561,231,"4","27","Tuesday","0",0,34.8833333333333,34.8833333333333,6.4825,0,1,1,8,0,"Ahuntsic-Cartierville",0,0,24.2,135336,5592.39669421488
"4676","Hamel / Sauvé",45.560762,-73.650561,231,"6","8","Tuesday","0",0,68.9166666666667,34.4583333333333,12.8375,1,0,2,26.3,0,"Ahuntsic-Cartierville",0,0,24.2,135336,5592.39669421488
"4677","Hamel / Sauvé",45.560762,-73.650561,231,"6","11","Friday","0",0,58.0333333333333,58.0333333333333,9.955,0,1,1,19.7,0.2,"Ahuntsic-Cartierville",1,0,24.2,135336,5592.39669421488
"4678","Hamel / Sauvé",45.560762,-73.650561,231,"6","14","Monday","0",0,25.1333333333333,12.5666666666667,6.27,1,1,2,20.6,7.8,"Ahuntsic-Cartierville",1,0,24.2,135336,5592.39669421488
"4679","Hamel / Sauvé",45.560762,-73.650561,231,"6","17","Thursday","1",0,204.316666666667,25.5395833333333,NA,1,3,8,18.2,0,"Ahuntsic-Cartierville",0,0,24.2,135336,5592.39669421488
"4680","Hamel / Sauvé",45.560762,-73.650561,231,"7","17","Saturday","0",0,56.8166666666667,56.8166666666667,9.7725,0,1,1,21.7,0,"Ahuntsic-Cartierville",0,1,24.2,135336,5592.39669421488
"4681","Hamel / Sauvé",45.560762,-73.650561,231,"7","21","Wednesday","0",0,18.5166666666667,18.5166666666667,4.0275,0,1,1,20,1.5,"Ahuntsic-Cartierville",1,0,24.2,135336,5592.39669421488
"4682","Hamel / Sauvé",45.560762,-73.650561,231,"7","26","Monday","1",0,145.116666666667,18.1395833333333,NA,2,6,8,23.5,0,"Ahuntsic-Cartierville",0,0,24.2,135336,5592.39669421488
"4683","Hamel / Sauvé",45.560762,-73.650561,231,"8","3","Tuesday","0",0,92.5,18.5,20.125,0,4,5,21.5,0.2,"Ahuntsic-Cartierville",1,0,24.2,135336,5592.39669421488
"4684","Hamel / Sauvé",45.560762,-73.650561,231,"8","3","Tuesday","1",0,134.633333333333,19.2333333333333,NA,2,4,7,21.5,0.2,"Ahuntsic-Cartierville",1,0,24.2,135336,5592.39669421488
"4685","Hamel / Sauvé",45.560762,-73.650561,231,"8","5","Thursday","0",0,84.5166666666667,21.1291666666667,17.6775,2,1,4,22.1,0,"Ahuntsic-Cartierville",0,0,24.2,135336,5592.39669421488
"4686","Hamel / Sauvé",45.560762,-73.650561,231,"8","11","Wednesday","0",0,25.2166666666667,25.2166666666667,5.0325,0,1,1,27,5,"Ahuntsic-Cartierville",1,0,24.2,135336,5592.39669421488
"4687","Hamel / Sauvé",45.560762,-73.650561,231,"9","9","Thursday","0",0,120.133333333333,30.0333333333333,23.02,3,1,4,19.5,1.6,"Ahuntsic-Cartierville",1,0,24.2,135336,5592.39669421488
"4688","Hamel / Sauvé",45.560762,-73.650561,231,"9","16","Thursday","1",0,90.0333333333333,12.8619047619048,NA,3,2,7,16.9,0.2,"Ahuntsic-Cartierville",1,0,24.2,135336,5592.39669421488
"4689","Hamel / Sauvé",45.560762,-73.650561,231,"9","21","Tuesday","0",0,48.3,16.1,10.995,0,2,3,20.2,0,"Ahuntsic-Cartierville",0,0,24.2,135336,5592.39669421488
"4690","Hamel / Sauvé",45.560762,-73.650561,231,"9","23","Thursday","0",0,50.3,16.7666666666667,11.295,3,0,3,24.7,6.3,"Ahuntsic-Cartierville",1,0,24.2,135336,5592.39669421488
"4691","Hamel / Sauvé",45.560762,-73.650561,231,"10","1","Friday","1",0,88.4666666666667,14.7444444444444,NA,3,2,6,12.5,0,"Ahuntsic-Cartierville",0,0,24.2,135336,5592.39669421488
"4692","Hamel / Sauvé",45.560762,-73.650561,231,"10","12","Tuesday","1",0,128.25,16.03125,NA,2,6,8,18.5,0,"Ahuntsic-Cartierville",0,0,24.2,135336,5592.39669421488
"4693","Hamel / Sauvé",45.560762,-73.650561,231,"10","14","Thursday","1",0,85.2333333333333,14.2055555555556,NA,2,3,6,18.3,0,"Ahuntsic-Cartierville",0,0,24.2,135336,5592.39669421488
"4694","Hamel / Sauvé",45.560762,-73.650561,231,"10","21","Thursday","0",0,50.6166666666667,16.8722222222222,11.3425,1,2,3,11.7,5.8,"Ahuntsic-Cartierville",1,0,24.2,135336,5592.39669421488
"4695","Hamel / Sauvé",45.560762,-73.650561,231,"10","23","Saturday","0",0,28.1,28.1,5.465,0,1,1,4.9,0,"Ahuntsic-Cartierville",0,1,24.2,135336,5592.39669421488
"4696","Hamel / Sauvé",45.560762,-73.650561,231,"11","13","Saturday","0",0,16.1666666666667,16.1666666666667,3.675,1,0,1,5.3,2.5,"Ahuntsic-Cartierville",1,1,24.2,135336,5592.39669421488
"4697","Hamilton / Jolicoeur",45.456355,-73.597557,193,"4","13","Tuesday","1",0,217.6,16.7384615384615,NA,3,10,13,12.1,0.2,"Le Sud-Ouest",1,0,15.7,84553,5385.54140127389
"4698","Hamilton / Jolicoeur",45.456355,-73.597557,193,"4","17","Saturday","1",0,194.9,14.9923076923077,NA,0,13,13,6.8,0,"Le Sud-Ouest",0,1,15.7,84553,5385.54140127389
"4699","Hamilton / Jolicoeur",45.456355,-73.597557,193,"4","30","Friday","1",0,14.95,14.95,NA,1,0,1,7.9,27.8,"Le Sud-Ouest",1,0,15.7,84553,5385.54140127389
"4700","Hamilton / Jolicoeur",45.456355,-73.597557,193,"5","24","Monday","1",1,289.633333333333,16.0907407407407,NA,7,9,18,14.4,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389
"4701","Hamilton / Jolicoeur",45.456355,-73.597557,193,"5","28","Friday","1",0,298.633333333333,15.7175438596491,NA,4,8,19,7.8,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389
"4702","Hamilton / Jolicoeur",45.456355,-73.597557,193,"5","31","Monday","0",0,69.1,34.55,12.865,0,2,2,15.7,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389
"4703","Hamilton / Jolicoeur",45.456355,-73.597557,193,"6","21","Monday","0",0,8.78333333333333,8.78333333333333,2.5675,0,1,1,24.1,2.9,"Le Sud-Ouest",1,0,15.7,84553,5385.54140127389
"4704","Hamilton / Jolicoeur",45.456355,-73.597557,193,"7","9","Friday","0",0,107.883333333333,17.9805555555556,23.6825,1,1,6,18.1,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389
"4705","Hamilton / Jolicoeur",45.456355,-73.597557,193,"7","11","Sunday","0",0,110.783333333333,12.3092592592593,27.8675,0,6,9,21,0,"Le Sud-Ouest",0,1,15.7,84553,5385.54140127389
"4706","Hamilton / Jolicoeur",45.456355,-73.597557,193,"7","12","Monday","0",0,55.3,13.825,13.295,0,3,4,23.1,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389
