"","name","arrond","station","mm","dd","wday","mem","holiday","dur","avg","rev","n_AM","n_PM","n_tot","temp","rain"
"1067","Notre-Dame-de-Grâce / Westmount","Westmount",901,7,1,"Thursday",1,1,254.1,23.1,NA,5,5,11,20.6,0
"1068","Notre-Dame-de-Grâce / Westmount","Westmount",901,7,27,"Tuesday",1,0,61.05,10.175,NA,3,2,6,19,1.4
"1069","Notre-Dame-de-Grâce / Westmount","Westmount",901,8,7,"Saturday",0,0,14.8666666666667,14.8666666666667,3.48,0,0,1,23.6,0.8
"1070","Notre-Dame-de-Grâce / Westmount","Westmount",901,8,13,"Friday",0,0,39.2333333333333,13.0777777777778,9.635,0,1,3,27,0.2
"1071","Notre-Dame-de-Grâce / Westmount","Westmount",901,8,23,"Monday",0,0,154.75,15.475,35.7125,2,6,10,26.7,0
"1072","Notre-Dame-de-Grâce / Westmount","Westmount",901,8,27,"Friday",0,0,75.7666666666667,12.6277777777778,18.865,1,2,6,21.2,0
"1073","Notre-Dame-de-Grâce / Westmount","Westmount",901,8,27,"Friday",1,0,92.9333333333333,10.3259259259259,NA,2,5,9,21.2,0
"1074","Notre-Dame-de-Grâce / Westmount","Westmount",901,9,19,"Sunday",0,0,45.1,15.0333333333333,10.515,1,2,3,15.4,0
"1075","Notre-Dame-de-Grâce / Westmount","Westmount",901,10,1,"Friday",0,0,38.8833333333333,7.77666666666667,12.0825,1,4,5,12.5,0
"1076","Notre-Dame-de-Grâce / Westmount","Westmount",901,10,19,"Tuesday",0,0,56.55,18.85,12.2325,1,2,3,8.8,0
"1077","Notre-Dame-de-Grâce / Westmount","Westmount",901,10,20,"Wednesday",0,0,105.45,26.3625,20.8175,0,4,4,11.8,0
"1078","Notre-Dame-de-Grâce / Westmount","Westmount",901,10,20,"Wednesday",1,0,208.066666666667,16.0051282051282,NA,1,11,13,11.8,0
"1079","Notre-Dame-de-Grâce / Westmount","Westmount",901,10,21,"Thursday",0,0,7.68333333333333,7.68333333333333,2.4025,1,0,1,11.7,5.8
"1080","Notre-Dame-de-Grâce / Westmount","Westmount",901,10,24,"Sunday",0,0,10.6166666666667,10.6166666666667,2.8425,0,1,1,7.3,0
"1081","Notre-Dame-de-Grâce / Westmount","Westmount",901,11,3,"Wednesday",0,0,8.6,8.6,2.54,1,0,1,2.2,0
"1082","Bourget / St-Jacques","Le Sud-Ouest",751,5,15,"Saturday",0,0,67.6833333333333,22.5611111111111,13.9025,0,3,3,17.7,0.2
"1083","Bourget / St-Jacques","Le Sud-Ouest",751,5,20,"Thursday",1,0,181.966666666667,12.1311111111111,NA,3,8,15,23.4,0
"1084","Bourget / St-Jacques","Le Sud-Ouest",751,6,6,"Sunday",0,0,75.1,12.5166666666667,18.765,2,4,6,24.5,0
"1085","Bourget / St-Jacques","Le Sud-Ouest",751,6,10,"Thursday",1,0,300.95,16.7194444444444,NA,6,9,18,18.5,0
"1086","Bourget / St-Jacques","Le Sud-Ouest",751,7,12,"Monday",1,0,173.466666666667,14.4555555555556,NA,2,8,12,23.1,0
"1087","Bourget / St-Jacques","Le Sud-Ouest",751,7,13,"Tuesday",1,0,185.416666666667,13.2440476190476,NA,5,7,14,23.2,5.8
"1088","Bourget / St-Jacques","Le Sud-Ouest",751,8,3,"Tuesday",1,0,270.1,15.0055555555556,NA,7,11,18,21.5,0.2
"1089","Bourget / St-Jacques","Le Sud-Ouest",751,8,4,"Wednesday",1,0,330.616666666667,12.7160256410256,NA,6,13,26,21.1,0.2
"1090","Bourget / St-Jacques","Le Sud-Ouest",751,8,10,"Tuesday",1,0,213.033333333333,11.2122807017544,NA,7,9,19,26.5,10.4
"1091","Bourget / St-Jacques","Le Sud-Ouest",751,8,21,"Saturday",1,0,359.7,14.388,NA,6,15,25,27.5,0
"1092","Bourget / St-Jacques","Le Sud-Ouest",751,8,28,"Saturday",0,0,8.33333333333333,8.33333333333333,2.5,0,1,1,18.9,0
"1093","Bourget / St-Jacques","Le Sud-Ouest",751,9,8,"Wednesday",0,0,12.0166666666667,12.0166666666667,3.0525,0,0,1,18.6,1
"1094","Bourget / St-Jacques","Le Sud-Ouest",751,9,20,"Monday",1,0,163.883333333333,10.2427083333333,NA,7,7,16,17.3,0
"1095","Bourget / St-Jacques","Le Sud-Ouest",751,9,24,"Friday",1,0,206.383333333333,12.1401960784314,NA,4,7,17,18.3,26.5
"1096","Bourget / St-Jacques","Le Sud-Ouest",751,10,5,"Tuesday",1,0,311.183333333333,16.3780701754386,NA,8,9,19,13.1,0
"1097","Bourget / St-Jacques","Le Sud-Ouest",751,10,9,"Saturday",0,0,64.9333333333333,21.6444444444444,13.49,0,3,3,16,0
"1098","Bourget / St-Jacques","Le Sud-Ouest",751,11,3,"Wednesday",1,0,127.683333333333,9.82179487179487,NA,4,8,13,2.2,0
"1099","Bourget / St-Jacques","Le Sud-Ouest",751,11,4,"Thursday",1,0,112.783333333333,8.05595238095238,NA,7,6,14,1.3,0.2
"1100","Milton / Durocher","Le Plateau-Mont-Royal",311,4,10,"Saturday",0,0,345.133333333333,26.548717948718,68.02,2,11,13,16.4,0
"1101","Milton / Durocher","Le Plateau-Mont-Royal",311,5,5,"Wednesday",1,0,280.733333333333,9.05591397849462,NA,5,20,31,10.7,0.8
"1102","Milton / Durocher","Le Plateau-Mont-Royal",311,5,8,"Saturday",0,0,198.9,16.575,44.835,4,5,12,11.7,0
"1103","Milton / Durocher","Le Plateau-Mont-Royal",311,5,8,"Saturday",1,0,591.483333333333,11.8296666666667,NA,9,36,50,11.7,0
"1104","Milton / Durocher","Le Plateau-Mont-Royal",311,5,15,"Saturday",1,0,848.566666666667,12.6651741293532,NA,15,47,67,17.7,0.2
"1105","Milton / Durocher","Le Plateau-Mont-Royal",311,5,20,"Thursday",0,0,102.783333333333,17.1305555555556,22.9175,1,5,6,23.4,0
"1106","Milton / Durocher","Le Plateau-Mont-Royal",311,6,1,"Tuesday",1,0,752.616666666667,11.2330845771144,NA,14,35,67,19.3,1.4
"1107","Milton / Durocher","Le Plateau-Mont-Royal",311,6,7,"Monday",1,0,927.533333333333,12.7059360730594,NA,13,43,73,27.6,0
"1108","Milton / Durocher","Le Plateau-Mont-Royal",311,7,29,"Thursday",1,0,705.35,10.6871212121212,NA,17,33,66,17.7,0.7
"1109","Milton / Durocher","Le Plateau-Mont-Royal",311,8,26,"Thursday",0,0,530.066666666667,17.0989247311828,118.26,3,19,31,27.6,0
"1110","Milton / Durocher","Le Plateau-Mont-Royal",311,9,1,"Wednesday",0,0,296.016666666667,11.8406666666667,75.6525,8,11,25,18,0
"1111","Milton / Durocher","Le Plateau-Mont-Royal",311,9,15,"Wednesday",0,0,199.883333333333,12.4927083333333,49.9825,0,10,16,17.6,11.1
"1112","Milton / Durocher","Le Plateau-Mont-Royal",311,9,16,"Thursday",0,0,403.216666666667,10.8977477477477,106.7325,5,23,37,16.9,0.2
"1113","Milton / Durocher","Le Plateau-Mont-Royal",311,9,17,"Friday",0,0,362.6,12.0866666666667,91.89,3,18,30,19.8,0
"1114","Milton / Durocher","Le Plateau-Mont-Royal",311,9,19,"Sunday",1,0,970.716666666667,11.5561507936508,NA,11,44,84,15.4,0
"1115","Milton / Durocher","Le Plateau-Mont-Royal",311,10,5,"Tuesday",0,0,309.2,10.6620689655172,82.63,5,17,29,13.1,0
"1116","Milton / Durocher","Le Plateau-Mont-Royal",311,10,16,"Saturday",0,0,239.716666666667,15.9811111111111,54.7075,2,4,15,15.8,18.7
"1117","Milton / Durocher","Le Plateau-Mont-Royal",311,10,20,"Wednesday",0,0,268.5,10.3269230769231,72.775,9,12,26,11.8,0
"1118","Milton / Durocher","Le Plateau-Mont-Royal",311,10,23,"Saturday",0,0,308.683333333333,13.4210144927536,75.0525,1,11,23,4.9,0
"1119","Milton / Durocher","Le Plateau-Mont-Royal",311,10,27,"Wednesday",1,0,885.933333333333,8.68562091503268,NA,23,54,102,9.6,0
"1120","Milton / Durocher","Le Plateau-Mont-Royal",311,11,6,"Saturday",1,0,393.766666666667,8.03605442176871,NA,9,27,49,5.5,0
"1121","Métro Guy-Concordia (Guy / St-Catherine)","Ville-Marie",47,4,24,"Saturday",0,0,275.316666666667,25.0287878787879,55.0475,0,11,11,14.1,0
"1122","Métro Guy-Concordia (Guy / St-Catherine)","Ville-Marie",47,4,28,"Wednesday",1,0,420.25,13.5564516129032,NA,5,17,31,12.8,4.3
"1123","Métro Guy-Concordia (Guy / St-Catherine)","Ville-Marie",47,5,16,"Sunday",0,0,432.15,28.81,83.5725,0,14,15,15.8,0.3
"1124","Métro Guy-Concordia (Guy / St-Catherine)","Ville-Marie",47,5,17,"Monday",1,0,1188.15,16.5020833333333,NA,6,48,72,17.9,0.2
"1125","Métro Guy-Concordia (Guy / St-Catherine)","Ville-Marie",47,5,22,"Saturday",0,0,264.366666666667,17.6244444444444,58.405,2,10,15,23.6,0.3
"1126","Métro Guy-Concordia (Guy / St-Catherine)","Ville-Marie",47,6,10,"Thursday",0,0,219.516666666667,12.9127450980392,54.1775,1,8,17,18.5,0
"1127","Métro Guy-Concordia (Guy / St-Catherine)","Ville-Marie",47,7,6,"Tuesday",0,0,232.316666666667,23.2316666666667,47.3475,0,5,10,23.1,1.2
"1128","Métro Guy-Concordia (Guy / St-Catherine)","Ville-Marie",47,7,15,"Thursday",1,0,1547.08333333333,13.2229344729345,NA,25,61,117,25.3,3.2
"1129","Métro Guy-Concordia (Guy / St-Catherine)","Ville-Marie",47,7,22,"Thursday",1,0,1289.56666666667,13.2945017182131,NA,20,39,97,19.6,0
"1130","Métro Guy-Concordia (Guy / St-Catherine)","Ville-Marie",47,7,30,"Friday",0,0,394.95,17.9522727272727,86.7425,0,15,22,16.5,0
"1131","Métro Guy-Concordia (Guy / St-Catherine)","Ville-Marie",47,8,26,"Thursday",0,0,402.133333333333,16.0853333333333,91.57,3,8,25,27.6,0
"1132","Métro Guy-Concordia (Guy / St-Catherine)","Ville-Marie",47,10,2,"Saturday",0,0,102.783333333333,12.8479166666667,25.4175,0,4,8,11.9,11.4
"1133","Métro Guy-Concordia (Guy / St-Catherine)","Ville-Marie",47,10,10,"Sunday",1,0,903.083333333333,12.0411111111111,NA,7,39,75,16.2,0
"1134","Métro Guy-Concordia (Guy / St-Catherine)","Ville-Marie",47,10,16,"Saturday",1,0,543.016666666667,13.5754166666667,NA,5,19,40,15.8,18.7
"1135","Métro Guy-Concordia (Guy / St-Catherine)","Ville-Marie",47,10,19,"Tuesday",0,0,152.4,10.16,41.61,2,11,15,8.8,0
"1136","Métro Guy-Concordia (Guy / St-Catherine)","Ville-Marie",47,10,23,"Saturday",1,0,848.9,12.8621212121212,NA,10,36,66,4.9,0
"1137","Métro Guy-Concordia (Guy / St-Catherine)","Ville-Marie",47,10,30,"Saturday",1,0,639.5,11.6272727272727,NA,11,33,55,8.2,11.6
"1138","Métro Guy-Concordia (Guy / St-Catherine)","Ville-Marie",47,11,3,"Wednesday",0,0,149.266666666667,9.95111111111111,41.14,4,10,15,2.2,0
"1139","Métro Guy-Concordia (Guy / St-Catherine)","Ville-Marie",47,11,4,"Thursday",1,0,883.083333333333,13.3800505050505,NA,16,41,66,1.3,0.2
"1140","Métro Guy-Concordia (Guy / St-Catherine)","Ville-Marie",47,11,10,"Wednesday",0,0,243.383333333333,10.1409722222222,66.5075,3,12,24,6,0
"1141","Parc du Pélican (2e avenue / St-Joseph)","Rosemont - La Petite-Patrie",588,4,14,"Wednesday",0,0,10.4666666666667,10.4666666666667,2.82,0,1,1,12.4,0
"1142","Parc du Pélican (2e avenue / St-Joseph)","Rosemont - La Petite-Patrie",588,5,23,"Sunday",1,0,233.6,13.7411764705882,NA,4,12,17,15.8,0.5
"1143","Parc du Pélican (2e avenue / St-Joseph)","Rosemont - La Petite-Patrie",588,6,13,"Sunday",0,0,73.9333333333333,14.7866666666667,17.34,0,4,5,21.6,2.8
"1144","Parc du Pélican (2e avenue / St-Joseph)","Rosemont - La Petite-Patrie",588,6,15,"Tuesday",0,0,55.9666666666667,13.9916666666667,13.395,3,1,4,17.9,0
"1145","Parc du Pélican (2e avenue / St-Joseph)","Rosemont - La Petite-Patrie",588,6,17,"Thursday",1,0,358.383333333333,12.3580459770115,NA,11,16,29,18.2,0
"1146","Parc du Pélican (2e avenue / St-Joseph)","Rosemont - La Petite-Patrie",588,6,18,"Friday",1,0,278.216666666667,15.4564814814815,NA,6,9,18,21.2,4.8
"1147","Parc du Pélican (2e avenue / St-Joseph)","Rosemont - La Petite-Patrie",588,7,7,"Wednesday",1,0,219.966666666667,12.2203703703704,NA,6,6,18,16.4,0
"1148","Parc du Pélican (2e avenue / St-Joseph)","Rosemont - La Petite-Patrie",588,7,16,"Friday",1,0,329.766666666667,12.2135802469136,NA,7,16,27,22,0
"1149","Parc du Pélican (2e avenue / St-Joseph)","Rosemont - La Petite-Patrie",588,7,26,"Monday",0,0,57.5333333333333,11.5066666666667,14.88,0,4,5,23.5,0
"1150","Parc du Pélican (2e avenue / St-Joseph)","Rosemont - La Petite-Patrie",588,8,4,"Wednesday",1,0,272.15,13.6075,NA,8,7,20,21.1,0.2
"1151","Parc du Pélican (2e avenue / St-Joseph)","Rosemont - La Petite-Patrie",588,8,11,"Wednesday",0,0,133.483333333333,16.6854166666667,30.0225,2,4,8,27,5
"1152","Parc du Pélican (2e avenue / St-Joseph)","Rosemont - La Petite-Patrie",588,11,1,"Monday",0,0,16.4833333333333,16.4833333333333,3.7225,0,1,1,8,0
"1153","Parc du Pélican (2e avenue / St-Joseph)","Rosemont - La Petite-Patrie",588,11,7,"Sunday",0,0,35.0666666666667,8.76666666666667,10.26,1,3,4,6.9,0
"1154","Parc du Pélican (2e avenue / St-Joseph)","Rosemont - La Petite-Patrie",588,11,14,"Sunday",0,0,28.9166666666667,9.63888888888889,8.0875,0,3,3,4.1,3
"1155","Métro Parc  (Hutchison / Ogilvy)","Villeray - Saint-Michel - Parc-Extension",771,4,9,"Friday",1,0,161.083333333333,14.6439393939394,NA,0,9,11,15.9,0
"1156","Métro Parc  (Hutchison / Ogilvy)","Villeray - Saint-Michel - Parc-Extension",771,4,10,"Saturday",1,0,427.633333333333,20.3634920634921,NA,2,16,21,16.4,0
"1157","Métro Parc  (Hutchison / Ogilvy)","Villeray - Saint-Michel - Parc-Extension",771,4,18,"Sunday",0,0,5.71666666666667,2.85833333333333,3.3575,0,0,2,9.1,0
"1158","Métro Parc  (Hutchison / Ogilvy)","Villeray - Saint-Michel - Parc-Extension",771,4,27,"Tuesday",1,0,430,17.2,NA,7,18,25,8,0
"1159","Métro Parc  (Hutchison / Ogilvy)","Villeray - Saint-Michel - Parc-Extension",771,5,17,"Monday",1,0,501.333333333333,16.7111111111111,NA,7,18,30,17.9,0.2
"1160","Métro Parc  (Hutchison / Ogilvy)","Villeray - Saint-Michel - Parc-Extension",771,5,21,"Friday",0,0,86.65,17.33,19.2475,0,5,5,25.3,0
"1161","Métro Parc  (Hutchison / Ogilvy)","Villeray - Saint-Michel - Parc-Extension",771,5,26,"Wednesday",0,0,60.8,20.2666666666667,12.87,1,2,3,24,0.4
"1162","Métro Parc  (Hutchison / Ogilvy)","Villeray - Saint-Michel - Parc-Extension",771,6,24,"Thursday",0,1,122.466666666667,17.4952380952381,27.12,1,4,7,20.4,0
"1163","Métro Parc  (Hutchison / Ogilvy)","Villeray - Saint-Michel - Parc-Extension",771,7,20,"Tuesday",1,0,540.433333333333,14.2219298245614,NA,8,25,38,21.2,9.6
"1164","Métro Parc  (Hutchison / Ogilvy)","Villeray - Saint-Michel - Parc-Extension",771,7,30,"Friday",1,0,585.883333333333,12.4656028368794,NA,12,25,47,16.5,0
"1165","Métro Parc  (Hutchison / Ogilvy)","Villeray - Saint-Michel - Parc-Extension",771,8,11,"Wednesday",1,0,555.2,12.6181818181818,NA,11,24,44,27,5
"1166","Métro Parc  (Hutchison / Ogilvy)","Villeray - Saint-Michel - Parc-Extension",771,8,29,"Sunday",0,0,90.5333333333333,12.9333333333333,22.33,2,3,7,19.3,6.5
"1167","Métro Parc  (Hutchison / Ogilvy)","Villeray - Saint-Michel - Parc-Extension",771,9,4,"Saturday",0,0,251.783333333333,15.7364583333333,57.7675,5,9,16,19,0
"1168","Métro Parc  (Hutchison / Ogilvy)","Villeray - Saint-Michel - Parc-Extension",771,10,24,"Sunday",1,0,264.466666666667,13.2233333333333,NA,5,12,20,7.3,0
"1169","Métro Parc  (Hutchison / Ogilvy)","Villeray - Saint-Michel - Parc-Extension",771,10,27,"Wednesday",1,0,477.8,13.6514285714286,NA,10,23,35,9.6,0
"1170","Métro Parc  (Hutchison / Ogilvy)","Villeray - Saint-Michel - Parc-Extension",771,11,1,"Monday",1,0,454.2,13.7636363636364,NA,10,18,33,8,0
"1171","Mozart / St-Laurent","Rosemont - La Petite-Patrie",591,4,25,"Sunday",1,0,346.616666666667,14.4423611111111,NA,7,16,24,9.2,1.4
"1172","Mozart / St-Laurent","Rosemont - La Petite-Patrie",591,5,19,"Wednesday",0,0,53.8666666666667,17.9555555555556,11.83,3,0,3,19.2,0
"1173","Mozart / St-Laurent","Rosemont - La Petite-Patrie",591,5,20,"Thursday",0,0,105.166666666667,26.2916666666667,20.775,0,3,4,23.4,0
"1174","Mozart / St-Laurent","Rosemont - La Petite-Patrie",591,5,28,"Friday",1,0,361.983333333333,10.342380952381,NA,6,26,35,7.8,0
"1175","Mozart / St-Laurent","Rosemont - La Petite-Patrie",591,6,15,"Tuesday",0,0,138.233333333333,19.747619047619,29.485,1,4,7,17.9,0
"1176","Mozart / St-Laurent","Rosemont - La Petite-Patrie",591,6,24,"Thursday",1,1,441.4,14.2387096774194,NA,5,19,31,20.4,0
"1177","Mozart / St-Laurent","Rosemont - La Petite-Patrie",591,7,5,"Monday",1,0,485.65,15.1765625,NA,9,22,32,20.2,0
"1178","Mozart / St-Laurent","Rosemont - La Petite-Patrie",591,7,23,"Friday",0,0,10.9833333333333,10.9833333333333,2.8975,0,0,1,21,0
"1179","Mozart / St-Laurent","Rosemont - La Petite-Patrie",591,8,1,"Sunday",1,0,311.883333333333,14.1765151515152,NA,2,15,22,16.9,0
"1180","Mozart / St-Laurent","Rosemont - La Petite-Patrie",591,8,16,"Monday",0,0,168.6,24.0857142857143,34.04,0,4,7,19.5,0
"1181","Mozart / St-Laurent","Rosemont - La Petite-Patrie",591,8,29,"Sunday",1,0,262.116666666667,11.3963768115942,NA,4,17,23,19.3,6.5
"1182","Mozart / St-Laurent","Rosemont - La Petite-Patrie",591,9,10,"Friday",0,0,133.583333333333,16.6979166666667,30.0375,0,6,8,17.1,0.3
"1183","Mozart / St-Laurent","Rosemont - La Petite-Patrie",591,9,16,"Thursday",1,0,363.066666666667,12.5195402298851,NA,4,20,29,16.9,0.2
"1184","Mozart / St-Laurent","Rosemont - La Petite-Patrie",591,10,19,"Tuesday",1,0,231.033333333333,10.5015151515152,NA,5,12,22,8.8,0
"1185","Mozart / St-Laurent","Rosemont - La Petite-Patrie",591,10,22,"Friday",0,0,74.2,10.6,19.88,1,5,7,8.7,13.8
"1186","Mozart / St-Laurent","Rosemont - La Petite-Patrie",591,10,24,"Sunday",1,0,275.316666666667,10.5891025641026,NA,2,22,26,7.3,0
"1187","Mozart / St-Laurent","Rosemont - La Petite-Patrie",591,11,15,"Monday",1,0,85.4333333333333,8.54333333333333,NA,1,9,10,2.7,5.3
"1188","Vallières / St-Laurent","Le Plateau-Mont-Royal",340,4,15,"Thursday",0,0,6.71666666666667,6.71666666666667,2.2575,0,1,1,7.9,22.6
"1189","Vallières / St-Laurent","Le Plateau-Mont-Royal",340,4,25,"Sunday",0,0,37.1666666666667,9.29166666666667,10.575,0,4,4,9.2,1.4
"1190","Vallières / St-Laurent","Le Plateau-Mont-Royal",340,5,2,"Sunday",1,0,548.4,13.3756097560976,NA,12,28,41,10,0
"1191","Vallières / St-Laurent","Le Plateau-Mont-Royal",340,5,10,"Monday",1,0,563.933333333333,11.0575163398693,NA,15,32,51,11.4,0
"1192","Vallières / St-Laurent","Le Plateau-Mont-Royal",340,5,14,"Friday",1,0,763.266666666667,12.9367231638418,NA,20,31,59,17.8,0
"1193","Vallières / St-Laurent","Le Plateau-Mont-Royal",340,5,15,"Saturday",1,0,926.15,14.0325757575758,NA,13,39,66,17.7,0.2
"1194","Vallières / St-Laurent","Le Plateau-Mont-Royal",340,5,23,"Sunday",1,0,789.8,12.7387096774194,NA,10,36,62,15.8,0.5
"1195","Vallières / St-Laurent","Le Plateau-Mont-Royal",340,5,29,"Saturday",1,0,674.65,12.2663636363636,NA,10,30,55,11.4,0
"1196","Vallières / St-Laurent","Le Plateau-Mont-Royal",340,6,10,"Thursday",1,0,814.516666666667,10.5781385281385,NA,24,42,77,18.5,0
"1197","Vallières / St-Laurent","Le Plateau-Mont-Royal",340,7,5,"Monday",0,0,442.3,18.4291666666667,96.345,1,17,24,20.2,0
"1198","Vallières / St-Laurent","Le Plateau-Mont-Royal",340,7,10,"Saturday",0,0,620.5,17.7285714285714,136.825,2,20,35,19,0
"1199","Vallières / St-Laurent","Le Plateau-Mont-Royal",340,8,5,"Thursday",0,0,459.15,20.8704545454545,96.3725,2,13,22,22.1,0
"1200","Vallières / St-Laurent","Le Plateau-Mont-Royal",340,8,20,"Friday",0,0,259.45,16.215625,58.9175,3,9,16,25.9,0
"1201","Vallières / St-Laurent","Le Plateau-Mont-Royal",340,8,29,"Sunday",0,0,548.1,19.575,117.215,2,16,28,19.3,6.5
"1202","Vallières / St-Laurent","Le Plateau-Mont-Royal",340,8,29,"Sunday",1,0,749.8,11.9015873015873,NA,5,33,63,19.3,6.5
"1203","Vallières / St-Laurent","Le Plateau-Mont-Royal",340,9,21,"Tuesday",1,0,807.65,9.73072289156626,NA,23,49,83,20.2,0
"1204","Vallières / St-Laurent","Le Plateau-Mont-Royal",340,9,22,"Wednesday",1,0,728.033333333333,10.1115740740741,NA,17,43,72,20.8,0.2
"1205","Vallières / St-Laurent","Le Plateau-Mont-Royal",340,11,14,"Sunday",1,0,354.25,8.64024390243902,NA,9,28,41,4.1,3
"1206","Laurier / de Bordeaux","Le Plateau-Mont-Royal",180,4,10,"Saturday",0,0,154.666666666667,25.7777777777778,30.7,3,3,6,16.4,0
"1207","Laurier / de Bordeaux","Le Plateau-Mont-Royal",180,4,10,"Saturday",1,0,302.9,15.9421052631579,NA,2,14,19,16.4,0
"1208","Laurier / de Bordeaux","Le Plateau-Mont-Royal",180,4,26,"Monday",0,0,13.6666666666667,6.83333333333333,4.55,0,2,2,4.9,0
"1209","Laurier / de Bordeaux","Le Plateau-Mont-Royal",180,5,6,"Thursday",0,0,13.9333333333333,6.96666666666667,4.59,0,2,2,10.2,0
"1210","Laurier / de Bordeaux","Le Plateau-Mont-Royal",180,5,11,"Tuesday",0,0,30.4833333333333,15.2416666666667,7.0725,1,1,2,9.8,0
"1211","Laurier / de Bordeaux","Le Plateau-Mont-Royal",180,5,25,"Tuesday",0,0,57.6,9.6,16.14,2,2,6,19.7,0.5
"1212","Laurier / de Bordeaux","Le Plateau-Mont-Royal",180,5,25,"Tuesday",1,0,543.116666666667,11.0840136054422,NA,17,26,49,19.7,0.5
"1213","Laurier / de Bordeaux","Le Plateau-Mont-Royal",180,5,31,"Monday",1,0,569.666666666667,11.1699346405229,NA,14,29,51,15.7,0
"1214","Laurier / de Bordeaux","Le Plateau-Mont-Royal",180,6,21,"Monday",1,0,801.9,14.3196428571429,NA,15,33,56,24.1,2.9
"1215","Laurier / de Bordeaux","Le Plateau-Mont-Royal",180,6,25,"Friday",0,0,169.6,18.8444444444444,36.69,0,7,9,22.2,0
"1216","Laurier / de Bordeaux","Le Plateau-Mont-Royal",180,6,29,"Tuesday",1,0,598.916666666667,10.5073099415205,NA,10,33,57,25.6,0
"1217","Laurier / de Bordeaux","Le Plateau-Mont-Royal",180,6,30,"Wednesday",1,0,407.65,8.67340425531915,NA,16,24,47,23.4,31.7
"1218","Laurier / de Bordeaux","Le Plateau-Mont-Royal",180,7,1,"Thursday",1,1,591.15,10.9472222222222,NA,12,28,54,20.6,0
"1219","Laurier / de Bordeaux","Le Plateau-Mont-Royal",180,8,3,"Tuesday",0,0,147.6,14.76,34.64,2,6,10,21.5,0.2
"1220","Laurier / de Bordeaux","Le Plateau-Mont-Royal",180,8,3,"Tuesday",1,0,646.1,10.9508474576271,NA,19,29,59,21.5,0.2
"1221","Laurier / de Bordeaux","Le Plateau-Mont-Royal",180,8,9,"Monday",0,0,108.633333333333,13.5791666666667,26.295,4,2,8,25.2,0.2
"1222","Émile-Duployé / Sherbrooke","Le Plateau-Mont-Royal",265,4,17,"Saturday",1,0,672.25,14.9388888888889,NA,11,31,45,6.8,0
"1223","Émile-Duployé / Sherbrooke","Le Plateau-Mont-Royal",265,4,29,"Thursday",0,0,63.2666666666667,15.8166666666667,14.49,2,2,4,13.8,0.8
"1224","Émile-Duployé / Sherbrooke","Le Plateau-Mont-Royal",265,5,21,"Friday",0,0,340.65,17.9289473684211,74.8475,1,9,19,25.3,0
"1225","Émile-Duployé / Sherbrooke","Le Plateau-Mont-Royal",265,6,6,"Sunday",0,0,363.3,17.3,80.745,2,13,21,24.5,0
"1226","Émile-Duployé / Sherbrooke","Le Plateau-Mont-Royal",265,6,6,"Sunday",1,0,1102.68333333333,13.1271825396825,NA,13,51,84,24.5,0
"1227","Émile-Duployé / Sherbrooke","Le Plateau-Mont-Royal",265,6,15,"Tuesday",0,0,150.05,15.005,35.0075,3,6,10,17.9,0
"1228","Émile-Duployé / Sherbrooke","Le Plateau-Mont-Royal",265,6,18,"Friday",1,0,947.066666666667,12.6275555555556,NA,22,39,75,21.2,4.8
"1229","Émile-Duployé / Sherbrooke","Le Plateau-Mont-Royal",265,6,23,"Wednesday",0,0,357.866666666667,17.0412698412698,79.93,0,12,21,14.5,0
"1230","Émile-Duployé / Sherbrooke","Le Plateau-Mont-Royal",265,6,26,"Saturday",0,0,42.35,10.5875,11.3525,0,2,4,21.4,20.8
"1231","Émile-Duployé / Sherbrooke","Le Plateau-Mont-Royal",265,6,28,"Monday",1,0,902.85,9.4046875,NA,28,55,96,27,2.3
"1232","Émile-Duployé / Sherbrooke","Le Plateau-Mont-Royal",265,8,12,"Thursday",0,0,271.583333333333,11.8079710144928,69.4875,5,12,23,26.9,0
"1233","Émile-Duployé / Sherbrooke","Le Plateau-Mont-Royal",265,8,25,"Wednesday",1,0,1033.63333333333,10.7670138888889,NA,28,54,96,26.6,0
