OBJECTID,Type,Lien,Nom,NUM_INDEX,SUPERFICIE,PROPRIETE,GESTION,COMPETENCE,TYPO1,TYPO2
4453,Golf,,Elm Ridge,,172.00546480504426,Privé,Autre,Privé,Autre espace vert,Golf
4454,,,,,0.009622764949944086,,,,En cours de validation,
4455,,,,,0.00601128960024395,,,,En cours de validation,
4456,,,,,0.009425293968478674,,,,En cours de validation,
4457,,,,,0.012021375199981114,,,,En cours de validation,
4458,,,,,0.011613747299752036,,,,En cours de validation,
4459,,,,,0.012307209199305967,,,,En cours de validation,
4460,,,,,0.006451404800310029,,,,En cours de validation,
4461,,,,,0.002907145699927344,,,,En cours de validation,
4462,,,,,0.012376009000475271,,,,En cours de validation,
4463,,,,,1.2700783624410028,Ville de Montréal,L'Île-Bizard-Sainte-Geneviève,Arrondissement,Parc d'arrondissement,Bande riveraine
4464,,,,,0.5599807009534886,,,,En cours de validation,
4465,Parc,,Promenade Père-Marquette,2406-000,3.7046996750429866,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc de quartier
4466,Parc,,Raimbault,0005-000,4.238810832170944,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
4467,Place,,Hector-Bernier,1641-025,0.016675757750903082,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Espace voirie,Îlot de voirie
4468,Place,,Jason,2733-001,0.12681895790152461,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Espace voirie,Îlot de voirie
4469,Parc,,Villeret,2699-000,3.1995435133321055,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de voisinage
4470,Parc,des,Rapides,1215-000,0.010414142295076029,Ville de Montréal,LaSalle,Municipale,Grand parc,Parc urbain
4471,,,,,0.006163720399975628,,,,En cours de validation,
4472,,,,,0.0029205613001434968,,,,En cours de validation,
4473,,de,Versailles,2663-000,0.7480733261814428,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de quartier
4474,Parc,,Munro,2685-000,0.6236262673924338,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de quartier
4475,,,Cégep Saint-Laurent,,13.511366512435583,Institutionnel,Autre,Privé,Autre espace vert,Espace sportif
4476,Parc,,Noël,2686-000,0.03800993011398805,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de quartier
4477,Parc,,Gouin,2713-000,0.4173384138674864,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de voisinage
4478,,du,Grand-Chêne,2700-001,2.1488578586272364,Commission scolaire,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc école
4479,Parc,,Léo-Marceau,2681-000,0.13231078923452702,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Îlot de verdure
4480,Parc,,Fréchette,2670-000,0.4019614090324637,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de voisinage
4481,,,Guillaume-Bruneau,2805-000,1.71685411281208,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
4482,,,Jules-Poitras,3804-000,0.1577831381440834,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Place publique
4483,Parc,,Victor-Barbeau,1024-000,0.5778957455995527,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de voisinage
4484,Parc,,Hartenstein,2807-000,0.36203842918122636,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
4485,Parc-école,,Herbert-Purcell,2700-004,1.9427484829429174,Commission scolaire,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc école
4486,Place,,Hector-Prud'homme,1209-000,0.06096904631615071,Ville de Montréal,Rosemont-La Petite-Patrie,Arrondissement,Parc d'arrondissement,Place publique
4487,Parc,de la,Promenade-Lalande,2703-000,0.9434760659667681,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Îlot de verdure
4488,Parc,,Cyril-W.-Mcdonald,2672-000,1.570069871802962,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de voisinage
4489,Parc,du,Lotier,2732-000,0.1298415767210351,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Îlot de verdure
4490,Parc,de la,Malva,2731-000,0.23580101026721195,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de voisinage
4491,Parc,,Monseigneur-J.-A.-Richard,2914-000,10.588410781970452,Ville de Montréal,Verdun,Arrondissement,Parc d'arrondissement,Parc de quartier
4492,Parc,,Ivan-Franko,2412-000,0.40983047195941935,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Place publique
4493,Square,,Charles-Darwin,3802-000,0.13420190035067311,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Square
4494,Parc,,Urgel-Eugène-Archambault,2828-000,0.5383465618983629,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Îlot de verdure
4495,Parc,,Docteur-Bernard-Paquet,2800-000,3.7659769269835324,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de voisinage
4496,Square,de l',Éverest,3797-000,0.11259594647373138,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Square
4497,Parc,,Jerry-Shears,3805-000,1.7976975022453618,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de voisinage
4498,Parc,,Decelles,2799-000,1.4042710135242722,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
4499,Place,,Monseigneur-Charbonneau,0271-000,0.04165582689732135,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
4500,,,University / Saint-Jacques,0305-000,0.1190709915683618,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
4501,Esplanade,,Ernest-Cormier,1053-000,0.7389587875353526,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
4502,,,Côte-des-Neiges / The Boulevard,1641-224,0.14001816684038812,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Îlot de verdure
4503,Parc,,Simonne-Monet-Chartrand,0561-000,0.04249011887883671,Ville de Montréal,Ville-Marie,Arrondissement,Espace voirie,Îlot de voirie
4504,,,,,0.12800637425165848,,,,En cours de validation,
4505,,,,,0.02699350580173349,,,,En cours de validation,
4506,Parc,du,Pied-du-Courant,0383-000,1.0043699561763693,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de voisinage
4507,,,Charles-S.-Campbell,0184-000,0.5525462975456548,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de voisinage
4508,Parc,,Miville-Couture,0330-000,0.08131710657137095,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de voisinage
4509,Place,des,Royaux,0628-001,0.019526753462312547,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
4510,,,Boulevard Robert-Bourassa,,0.23789820772531445,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc linéaire
4511,Square,,Victoria,0266-000,0.08490442449829577,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
4512,Boulevard,,Ville-Marie,0799-000,1.9181409200375394,Institutionnel,Autre,Gouvernement du Québec,Espace voirie,Bande gazonnée
4513,,,Berthier,0584-000,0.12654043620372285,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de voisinage
4514,,,de la Gauchetière / Peel,1641-007,0.04600943280422878,Ville de Montréal,Ville-Marie,Arrondissement,Espace voirie,Îlot de voirie
4515,Parc,,Toussaint-Louverture,0043-000,1.0922711453508298,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de quartier
4516,,,Université Mcgill (Général),1806-200,7.7765087483492,Institutionnel,Autre,Privé,Autre espace vert,Espace institutionnel
4517,,,Eugène-Lapierre,0325-000,0.28478000922249175,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de quartier
4518,Parc,,Alphonse-Desjardins,2716-000,0.052578362138915764,Privé,Autre,Privé,Parc d'arrondissement,Parc de voisinage
4519,Parc,des,Rapides,1215-000,0.04283915225474958,Ville de Montréal,LaSalle,Municipale,Grand parc,Parc urbain
4520,Parc,,Jean-Brillant,2706-000,0.9073469399194597,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de voisinage
4521,Parc,,William-Barrett,2709-000,0.10188302520519427,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Îlot de verdure
4522,Parc,,Chestnut,2658-000,0.22688270034524918,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Îlot de verdure
4523,Parc,,Saint-Barnabas,2695-000,0.40353087687384365,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Îlot de verdure
4524,Parc,de l',Anse-aux-Chênes,2718-000,0.14285842888804096,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Îlot de verdure
4525,,,,,0.07788984744936558,,,,En cours de validation,
4526,Parc,des,Rapides,1215-000,0.004411869180019824,Ville de Montréal,LaSalle,Municipale,Grand parc,Parc urbain
4527,,,Grand parc de l'Ouest,,0.7102563885167087,Ville de Montréal,"Service des grands parcs, du Mont-Royal et des sports",Agglomération,Grand parc,
4528,Terrasse,,Sacré-Coeur,2375-000,0.15174022884573582,Ville de Montréal,L'Île-Bizard-Sainte-Geneviève,Arrondissement,Parc d'arrondissement,Bande riveraine
4529,Îlot central,,Côte-des-Neiges-Selkirk-Saint-Mathieu,1641-993,0.010052872699757055,Ville de Montréal,Ville-Marie,Arrondissement,Espace voirie,Îlot de voirie
4530,Parc,,Jean-Charbonneau,0579-000,0.022971900238069096,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Îlot de verdure
4531,Parc,,Sainte-Marie,0384-000,0.39132938180002125,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de quartier
4532,Parc,,Judith-Jasmin,0575-000,0.045719260989473154,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Îlot de verdure
4533,,,Académie LaurenHill,,3.5958518760538887,Commission scolaire,Commission scolaire,Gouvernement du Québec,Parc d'arrondissement,Parc école
4534,Parc,,Harris,2806-000,0.5157428318442214,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
4535,,,,,0.06649408944992297,,,,En cours de validation,
4536,,,,,0.09670681825544067,,,,En cours de validation,
4537,,,,,0.06821193241135527,,,,En cours de validation,
4538,,,,,0.09598557907637867,,,,En cours de validation,
4539,,,,,0.09202920116902331,,,,En cours de validation,
4540,,,,,0.0843945887990735,,,,En cours de validation,
4541,,,,,0.034401157099643954,,,,En cours de validation,
4542,,,Cégep Vanier,,19.47927321991423,Institutionnel,Autre,Privé,Autre espace vert,Espace sportif
4543,,,P.A.Q. Ontario No 24,0595-000,0.04507512882428157,Ville de Montréal,Ville-Marie,Arrondissement,Autre espace vert,Espace vacant
4544,,,P.A.Q. Ontario No 26,0598-000,0.020932405579648435,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Îlot de verdure
4545,Parc,,Thérèse-Casgrain,0242-000,0.5484810919407187,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de voisinage
4546,Parc,du,Bassin-Bonsecours,1806-119,5.135911880588314,Institutionnel,Autre,Privé,Autre espace vert,Espace institutionnel
4547,Parc,,Médéric-Martin,0252-000,1.4283252698423226,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de quartier
4548,,,École Vanguard Québec,,2.910994618560285,Institutionnel,Autre,Privé,Parc d'arrondissement,Parc école
4549,Parc,,Anderson,2652-000,0.6591055600231559,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de quartier
4550,Parc,,Greendale,2674-000,0.9867126739155793,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de quartier
4551,Parc,,Beaudet,2792-000,1.408485021540124,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de voisinage
4552,,,,,0.0745545239509749,,,,En cours de validation,
4553,,,,,0.2112155416339107,,,,En cours de validation,
4554,,,,,0.08432936549500682,,,,En cours de validation,
4555,,,,,0.07480501351962253,,,,En cours de validation,
4556,,,Kingsdale Academy,,2.4668888273959775,Commission scolaire,Commission scolaire,Gouvernement du Québec,Parc d'arrondissement,Parc école
4557,Parc,,Damase-Richer,2721-000,0.3002519035118019,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de voisinage
4558,Parc,,Cooney,2896-000,0.5899468834286956,Ville de Montréal,Verdun,Arrondissement,Parc d'arrondissement,Parc de quartier
4559,,,Robert,2874-000,0.7079045772033065,Ville de Montréal,Saint-Léonard,Arrondissement,Parc d'arrondissement,Parc de voisinage
4560,Tennis,des,Érables,2377-000,0.11647521660406074,Ville de Montréal,L'Île-Bizard-Sainte-Geneviève,Arrondissement,Autre espace vert,Espace sportif
4561,Aire de repos,,Dutour,2379-001,0.03333185584334748,Ville de Montréal,L'Île-Bizard-Sainte-Geneviève,Arrondissement,Parc d'arrondissement,Îlot de verdure
4562,Parc,,Closse,2378-000,0.1403834985208656,Ville de Montréal,L'Île-Bizard-Sainte-Geneviève,Arrondissement,Parc d'arrondissement,Parc de voisinage
4563,Parc,,Labrosse,2679-000,0.14504392165993535,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de voisinage
4564,,,Centre Culturel de Pierrefonds,2730-005,1.1984839606446391,Ville de Montréal,Autre,Local,Autre espace vert,Espace institutionnel
4565,Parc,d',À-Ma-Baie,2660-000,2.301647241910683,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de quartier
4566,Parc,,Cloverdale,2659-000,1.0104932498702206,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de voisinage
4567,Parc,,Cloverdale,2659-000,0.8390831561431973,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de voisinage
4568,,,,,0.045889107818033445,,,,En cours de validation,
4569,,,,,0.3193239593939313,Ville de Montréal,L'Île-Bizard-Sainte-Geneviève,Arrondissement,Parc d'arrondissement,Bande riveraine
4570,Golf,,Saint-Raphaël,,21.94631098167241,Privé,Autre,Privé,Autre espace vert,Golf
4571,Place,,Rodolphe-Rousseau,,0.23982814546653544,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Place publique
4572,Parc,,Saint-Pierre,2363-000,0.04588696677356394,Ville de Montréal,L'Île-Bizard-Sainte-Geneviève,Arrondissement,Parc d'arrondissement,Parc de voisinage
4573,Golf,,Saint-Raphaël,,118.76600598838691,Privé,Autre,Privé,Autre espace vert,Golf
4574,Parc,,Honoré-Primeau,0988-000,0.8985185490513148,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Îlot de verdure
4575,,,Neuville-Sur-Vanne,0702-000,0.6021915726573085,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de voisinage
4576,Parc,,Marie-Cardinal,0966-000,0.4856418326498595,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
4577,Parc,de,Deauville,2722-000,2.528225481602901,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de quartier
4578,Parc,de,Deauville,2722-000,0.023954288274224054,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de quartier
4579,,,Sainte-Croix,2734-000,0.24950077179709007,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Îlot de verdure
4580,Parc,du,Belvédère,2667-000,0.6965952021227152,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de voisinage
4581,Parc,,Jacynthe-Fyfe,2708-000,0.16175178659243733,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Îlot de verdure
4582,Parc,,Léo-Marceau,2681-000,0.20666112138105283,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Îlot de verdure
4583,Parc,,Léo-Marceau,2681-000,0.4724351390368472,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Îlot de verdure
4584,Parc,du,Bien-Être-De-La-Jeunesse,0829-002,0.1419738332245396,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de voisinage
4585,Place,,Paul-Émile-Petit,2871-012,0.1571948580556423,Ville de Montréal,Saint-Léonard,Arrondissement,Parc d'arrondissement,Place publique
4586,Parc,,Giuseppe-Garibaldi,2854-000,7.744177120354676,Ville de Montréal,Saint-Léonard,Arrondissement,Parc d'arrondissement,Parc de quartier
4587,Place,,Léo-Ouellet,2871-010,0.13630976906466805,Ville de Montréal,Saint-Léonard,Arrondissement,Parc d'arrondissement,Place publique
4588,Parc,,Jean-Narrache,0567-000,0.03437980497621694,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Îlot de verdure
4589,Parc-nature,de la,Pointe-aux-Prairies,9562-000,2.8974530917665704,Ville de Montréal,"Service des grands parcs, du Mont-Royal et des sports",Agglomération,Grand parc,Parc-nature
4590,Square,,Victoria,0266-000,0.18706924324904814,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
4591,,,De Ségur,2869-000,0.2711749828970316,Ville de Montréal,Saint-Léonard,Arrondissement,Parc d'arrondissement,Parc de voisinage
4592,Îlot,,Fancamp / De Bernières,2860-016,0.018597806392143333,Ville de Montréal,Saint-Léonard,Arrondissement,Espace voirie,Îlot de voirie
4593,Îlot,,Boischatel,2860-005,0.042992236248700307,Ville de Montréal,Saint-Léonard,Arrondissement,Espace voirie,Îlot de voirie
4594,Parc,,Gohier,2802-000,2.504111611199102,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
4595,Parc,,Desmarest,2366-000,0.9056454647246425,Ville de Montréal,L'Île-Bizard-Sainte-Geneviève,Arrondissement,Parc d'arrondissement,Parc de quartier
4596,Parc,,Bélanger,2794-000,0.14226657591708033,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de voisinage
4597,Parc,,Bélanger,2794-000,0.3477377901149933,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de voisinage
4598,,,,,0.044573374393762986,,,,En cours de validation,
4599,Collège,,Saint-Jean-Vianney,,11.911066506105243,Institutionnel,Autre,Privé,Autre espace vert,Espace sportif
4600,Parc,,Dalbé-Viau,2430-002,4.744509455614656,Commission scolaire,Lachine,Arrondissement,Parc d'arrondissement,Parc école
4601,,,Crémazie / Saint-Michel,0410-008,0.08955233864775648,Ville de Montréal,Villeray-Saint-Michel-Parc-Extension,Arrondissement,Espace voirie,Îlot de voirie
4602,Parc,du,Bois-Franc,3814-000,3.2992194098109664,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
4603,Parc,,Houde,2808-000,1.0590462922970578,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
4604,Parc,,Sainte-Marthe,0965-000,3.256213544914557,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
4605,Parc,,Noël,2813-000,3.574489717373869,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
4606,Square,,Boréal,3792-000,0.19092978805106195,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Square
4607,Parc,,Saint-Malo,2358-000,0.3149481411113391,Ville de Montréal,L'Île-Bizard-Sainte-Geneviève,Arrondissement,Parc d'arrondissement,Parc de voisinage
4608,,,Armand-Chaput / 6e Rue,1137-000,0.4431021147341088,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Autre espace vert,Espace vert
4609,Square,,Phillips,0269-000,0.1884894788473223,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
4610,,,,,0.04140877867294908,Ville de Montréal,Verdun,Arrondissement,En cours de validation,
4611,Parc,des,Rapides,1215-000,0.003989124369758176,Ville de Montréal,LaSalle,Municipale,Grand parc,Parc urbain
4612,Parc,des,Rapides,1215-000,0.05773062325297743,Ville de Montréal,LaSalle,Municipale,Grand parc,Parc urbain
4613,Parc,des,Rapides,1215-000,28.604172105969564,Ville de Montréal,LaSalle,Municipale,Grand parc,Parc urbain
4614,,,Victoria / Cn,1043-000,0.7512832722481478,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Îlot de verdure
4615,Place,,Eugène-Hamel,2837-000,0.2890109299480962,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Îlot de verdure
4616,Parc,,Poirier,2817-000,0.7613686903180115,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
4617,,,Robert-Choquette 1,3806-000,0.31581879281071273,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc linéaire
4618,Parc,,Goulet,2804-000,0.10971156124031743,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
4619,Parc,,Lawrence,2457-000,0.4938377894083364,Ville de Montréal,LaSalle,Arrondissement,Parc d'arrondissement,Parc de voisinage
4620,Parc,,Jeannotte,2454-000,0.8801493727681972,Ville de Montréal,LaSalle,Arrondissement,Parc d'arrondissement,Parc de voisinage
4621,Parc-nature,du,Ruisseau-De Montigny,9570-000,0.4255069142498763,Ville de Montréal,"Service des grands parcs, du Mont-Royal et des sports",Agglomération,Grand parc,Parc-nature
4622,Promenade,de l',Aqueduc,0851-000,14.731479120487467,Ville de Montréal,Verdun,Arrondissement,Autre espace vert,Espace vert
4623,Parc,,Gariépy,2801-000,0.38603684002051514,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de voisinage
4624,Parc,,Gouin ( Haynes ),0962-003,4.079127582957421,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Îlot de verdure
4625,,,Marien / 5e Rue,0992-000,0.900206228351744,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
4626,Parc,des,Bouleaux,0689-000,0.7048267017415418,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
4627,Parc,,Raymond-Vidal,2832-000,0.32456945501506085,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
4628,Parc-école,du,Chanoine-Joseph-Théorêt,2924-000,0.037693450582541116,Commission scolaire,Verdun,Arrondissement,Parc d'arrondissement,Parc école
4629,Place,des,Jardins-des-Vosges,2936-000,0.034652611444320275,Ville de Montréal,Verdun,Arrondissement,Parc d'arrondissement,Square
4630,Parc,,Roger-Séguin,2934-000,0.18538400853732542,Ville de Montréal,Verdun,Arrondissement,Parc d'arrondissement,Parc de voisinage
4631,,,Institut Universitaire en Santé Mentale Douglas,1820-001,59.522932871701876,Institutionnel,Autre,Privé,Autre espace vert,Espace institutionnel
4632,Parc,du,Premier-Chemin-De-Fer,0519-000,0.6499855073931688,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Îlot de verdure
4633,Parc,,Philippe-Laheurte,2826-000,13.624353156659087,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
4634,Parc,,Raymond-Lagacé,3816-000,0.11340347650130646,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de voisinage
4635,Parc,,Bourbonnière,2795-000,1.5552588452452192,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
4636,Golf,de l',île de Montréal,9562-060,77.15227470107477,Privé,Autre,Privé,Autre espace vert,Golf
4637,,,Chopin,2868-000,0.288412990985475,Ville de Montréal,Saint-Léonard,Arrondissement,Parc d'arrondissement,Parc de voisinage
4638,,,Robert-Choquette 2,3808-000,0.6232421300888453,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc linéaire
4639,Parc,,Chamberland,2797-000,1.14890124760126,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
4640,Square,,Lamartine,2822-000,0.26369925755205154,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Square
4641,Parc,,Eugène-Dostie,2348-000,24.84586528885738,Ville de Montréal,L'Île-Bizard-Sainte-Geneviève,Arrondissement,Parc d'arrondissement,Parc de quartier
4642,Square,,Gauguin,2820-000,0.28553996980040813,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de voisinage
4643,Parc,,Marlborough,2811-000,2.7188783798526575,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
4644,,,,,0.22816915286198036,Ville de Montréal,Verdun,Arrondissement,En cours de validation,
4645,,,,,0.13640753534478187,Ville de Montréal,Verdun,Arrondissement,En cours de validation,
4646,Parc,de la,Reine-Élisabeth,2913-000,3.4772621190968955,Ville de Montréal,Verdun,Arrondissement,Parc d'arrondissement,Parc de quartier
4647,Parc,,Philippe-Zotique-Millette,2933-000,0.040118106734752364,Ville de Montréal,Verdun,Arrondissement,Parc d'arrondissement,Place publique
4648,Square,des,Harfangs,3793-000,0.14396743265414694,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Square
4649,Woonerf,,Saint-Pierre,,0.5124712899302396,Ville de Montréal,Le Sud-Ouest,Arrondissement,Espace voirie,Rue partagée
4650,Parc,,Hartenstein,2807-000,2.863098410305759,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
4651,Parc,,Cousineau,2798-000,3.0447187692782847,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
4652,Parc,,Labelle,2908-000,0.24068474527542166,Ville de Montréal,Verdun,Arrondissement,Parc d'arrondissement,Parc de voisinage
4653,Parc,,Arthur-Therrien,2893-000,16.928338323739975,Ville de Montréal,Verdun,Arrondissement,Parc d'arrondissement,Parc de quartier
4654,Parc,,Petit,2816-000,0.8008929410423392,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
4655,,,,,0.8654372146706668,,,,En cours de validation,
4656,Parc,de l',Ancienne-Cour-de-Triage,,1.8235682483398732,Ville de Montréal,Le Sud-Ouest,Arrondissement,Autre espace vert,Promenade urbaine
4657,Promenade,de l',Aqueduc,0851-000,3.9854728876350602,Ville de Montréal,Verdun,Arrondissement,Autre espace vert,Espace vert
4658,Square,,Céline-Marier,3807-000,0.17704113585171932,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Square
